X;Y;NUMNAT
23.4159633777548;59.925220254527;FI000489
23.449455393056;59.9205958985141;FI000490
23.5164158495273;59.9113253835311;FI000491
19.7967349439347;60.394580262997;FI000492
19.8310241156106;60.3907437050334;FI000493
19.8653065175758;60.3868996699204;FI000494
19.8995821387947;60.3830481594389;FI000495
19.9338509682462;60.3791891753729;FI000496
19.9681129949242;60.3753227195093;FI000497
20.0366165960075;60.367567399551;FI000498
20.0708581484739;60.3636785390449;FI000499
20.1050928542888;60.3597822139179;FI000500
20.3103566983051;60.3362476072092;FI000501
20.7883324460636;60.2802909366781;FI000502
21.2649219116026;60.2228787441643;FI000503
21.2989102034416;60.218722312954;FI000504
21.3328912644666;60.2145584837956;FI000505
21.4347909588151;60.2020226276916;FI000506
21.6044781995401;60.180981753533;FI000507
21.6383937174358;60.1767514288826;FI000508
21.6723019012861;60.1725137254552;FI000509
21.7400962259103;60.1640161900018;FI000510
21.7739823462525;60.1597563618488;FI000511
21.807861091686;60.1554891626647;FI000512
21.8755964171327;60.14693265898;FI000513
22.3826616010038;60.0818209025087;FI000514
22.416405872723;60.0774213597265;FI000515
22.4501425788086;60.0730144833027;FI000516
22.4838717093777;60.0686002752322;FI000517
22.517593254563;60.0641787375125;FI000518
22.551307204513;60.0597498721438;FI000519
22.5850135493915;60.0553136811289;FI000520
22.6187122793782;60.0508701664733;FI000521
22.6524033846683;60.0464193301852;FI000522
22.6860868554727;60.0419611742754;FI000523
22.719762682018;60.0374957007574;FI000524
22.7534308545462;60.0330229116473;FI000525
22.9216565665074;60.0105493029637;FI000526
23.0560983742631;59.9924389419743;FI000527
23.1232728122086;59.9833399816011;FI000528
23.1568483811372;59.9787795636;FI000529
23.2239761711387;59.9696368622196;FI000530
23.2575283731521;59.9650545829483;FI000531
23.2910727671607;59.9604650206994;FI000532
23.324609343674;59.9558681775332;FI000533
23.3581380932178;59.951264055513;FI000534
23.4251720735776;59.9420339831755;FI000535
23.4586772855239;59.9374080369971;FI000536
23.4921746327609;59.9327748202427;FI000537
23.5256641058934;59.928134334988;FI000538
23.5591456955419;59.9234865833116;FI000539
23.5926193923428;59.9188315672946;FI000540
23.6595430700268;59.9094997505749;FI000541
19.838787110958;60.407711109743;FI000542
19.8730837039885;60.4038657306494;FI000543
19.9073735075455;60.4000128737658;FI000544
19.9416565105963;60.3961525408778;FI000545
19.9759327021228;60.3922847337738;FI000546
20.0444646066039;60.3845267040871;FI000547
20.1129691331392;60.3767387990728;FI000548
20.318317570124;60.3531959764396;FI000549
20.3525181119141;60.3492460718441;FI000550
21.3412702582661;60.2314644850461;FI000551
21.4432113137943;60.2189242751598;FI000552
21.6129673048843;60.1978760978751;FI000553
21.6468965450194;60.1936443055921;FI000554
21.7486401643597;60.1809046498309;FI000555
21.7825399696724;60.1766433447294;FI000556
21.8164323907336;60.1723746662724;FI000557
21.8841950393675;60.1638151970752;FI000558
21.9857833762481;60.1509207418314;FI000559
22.4252217240957;60.0942798409751;FI000560
22.4589719264122;60.0898714414542;FI000561
22.4927145436731;60.0854557079981;FI000562
22.5264495660017;60.0810326426063;FI000563
22.5601769835369;60.0766022472806;FI000564
22.5938967864332;60.0721645240257;FI000565
22.627608964861;60.067719474849;FI000566
22.6613135090059;60.0632671017606;FI000567
22.6950104090696;60.0588074067729;FI000568
22.7286996552692;60.0543403919014;FI000569
22.7623812378378;60.0498660591639;FI000570
22.8297213730919;60.0408954481762;FI000571
22.8633799063218;60.036399173975;FI000572
22.9306738554662;60.0273846983005;FI000573
23.0315568408032;60.0138081971144;FI000574
23.0651690137669;60.0092680948259;FI000575
23.0987734262938;60.0047206949956;FI000576
23.1323700687899;60.0001659996703;FI000577
23.1659589316772;59.9956040108995;FI000578
23.1995400053932;59.9910347307352;FI000579
23.2331132803916;59.986458161232;FI000580
23.2666787471416;59.981874304447;FI000581
23.3002363961285;59.97728316244;FI000582
23.3337862178531;59.9726847372735;FI000583
23.3673282028323;59.9680790310122;FI000584
23.4679070427036;59.9542182463485;FI000585
23.5014175861866;59.9495834364095;FI000586
23.5349202457461;59.9449413557389;FI000587
23.5684150119943;59.9402920064173;FI000588
23.6353808270839;59.9309715101547;FI000589
19.880867679877;60.4208299388294;FI000590
19.915171676805;60.4169757348441;FI000591
20.7363996439176;60.3222354662085;FI000592
21.3496565024824;60.2483686028286;FI000593
21.3836579252533;60.2441944790568;FI000594
21.7571914768601;60.1977912172718;FI000595
21.7911049773462;60.193528434473;FI000596
21.8250110842227;60.1892582759934;FI000597
21.8589097872922;60.1849807437799;FI000598
21.8928010763724;60.1806958397823;FI000599
21.9266849412968;60.1764035659528;FI000600
21.9605613719142;60.1721039242468;FI000601
21.9944303580889;60.1677969166222;FI000602
22.0282918897008;60.1634825450395;FI000603
22.1298316561912;60.1504952661905;FI000604
22.1636632686611;60.1461514584366;FI000605
22.2313039687828;60.1374417825637;FI000606
22.4678088590739;60.106726491323;FI000607
22.5015649729033;60.1023092317158;FI000608
22.5353134822363;60.0978846378854;FI000609
22.5690543772023;60.0934527118355;FI000610
22.6027876479463;60.0890134555729;FI000611
22.6365132846291;60.0845668711065;FI000612
22.6702312774273;60.0801129604481;FI000613
22.7039416165331;60.0756517256124;FI000614
22.7376442921542;60.0711831686164;FI000615
22.8723781645022;60.0532357594647;FI000616
22.90604237637;60.0487306220167;FI000617
22.9396988663312;60.0442181745668;FI000618
23.0069886418223;60.0351713578058;FI000619
23.0406219080359;60.0306369925738;FI000620
23.0742474137103;60.0260953254978;FI000621
23.1414751049828;60.0169900940008;FI000622
23.2086716388803;60.0078556797146;FI000623
23.2422581978955;60.0032775341617;FI000624
23.275836938897;59.9986920990803;FI000625
23.3094078523611;59.9940993765319;FI000626
23.3429709287802;59.9894993685808;FI000627
23.3765261586622;59.9848920772937;FI000628
23.4100735325312;59.98027750474;FI000629
23.4436130409271;59.9756556529917;FI000630
23.5106684235383;59.9663901202119;FI000631
23.5441842789129;59.961746443337;FI000632
23.5776922311328;59.957095495581;FI000633
23.6111922708174;59.9524372790286;FI000634
23.644684388602;59.947771795767;FI000635
23.6781685751379;59.9430990478862;FI000636
23.8120258223783;59.9243354520556;FI000637
23.8454702129981;59.9196264125148;FI000638
20.7445428710649;60.33916340178;FI000639
20.7786873434015;60.3351213731249;FI000640
20.9834049230182;60.3107131279242;FI000641
21.0515870023855;60.302517634645;FI000642
21.3920652461773;60.2610952605828;FI000643
21.5280533088268;60.2443189713282;FI000644
21.5960034570059;60.2358864580302;FI000645
21.7996773786321;60.2104116286745;FI000646
21.8335971815215;60.2061399894219;FI000647
21.8675095712202;60.2018609741111;FI000648
21.9014145375358;60.1975745846935;FI000649
21.9692021593267;60.1889796913576;FI000650
22.0030847944951;60.1846711913561;FI000651
22.0369599656668;60.1803553250811;FI000652
22.1046878755774;60.1717015015743;FI000653
22.2738763243001;60.149938170918;FI000654
22.4090913431496;60.1323951859939;FI000655
22.4428761618835;60.1279910784982;FI000656
22.4766533863484;60.1235796304877;FI000657
22.5104230066327;60.119160843963;FI000658
22.5441850128406;60.1147347209268;FI000659
22.5779393950922;60.1103012633849;FI000660
22.6116861435231;60.1058604733456;FI000661
22.6454252482846;60.10141235282;FI000662
22.6791566995439;60.0969569038216;FI000663
22.7128804874837;60.0924941283668;FI000664
22.7465966023028;60.0880240284745;FI000665
22.7803050342154;60.0835466061664;FI000666
