X;Y;NUMNAT
5.551991376;51.25227794;980418
2.980840569;51.27398187;980419
3.009413783;51.27383213;980420
3.037986869;51.27367584;980421
3.066559769;51.27351303;980422
3.095132477;51.27334371;980423
3.123705044;51.27316783;980424
3.152277414;51.27298542;980425
3.180849568;51.2727965;980426
3.209421521;51.27260103;980427
3.237993283;51.27239902;980428
3.266564806;51.27219049;980429
3.295136083;51.27197544;980430
3.323707147;51.27175382;980431
3.352277957;51.27152568;980432
3.380848499;51.27129102;980433
3.495127933;51.27028701;980434
3.52369707;51.27001966;980435
3.552265898;51.26974578;980436
3.580834405;51.26946539;980437
3.609402584;51.26917846;980438
3.637970431;51.26888497;980439
3.666537934;51.26858497;980440
3.695105085;51.26827846;980441
3.723671869;51.26796538;980442
3.752238285;51.26764577;980443
3.780804327;51.26731966;980444
4.066442073;51.2636994;980445
4.095003416;51.26330149;980446
4.123564249;51.26289704;980447
4.152124601;51.26248608;980448
4.180684474;51.2620686;980449
4.209243841;51.2616446;980450
4.237802675;51.26121406;980451
4.266361007;51.26077701;980452
4.29491883;51.26033346;980453
4.323476083;51.25988336;980454
4.352032802;51.25942675;980455
4.380588988;51.25896363;980456
4.409144612;51.25849398;980457
4.437699644;51.25801781;980458
4.466254121;51.25753513;980459
4.494808036;51.25704594;980460
4.523361319;51.25655022;980461
4.551914013;51.25604799;980462
4.580466122;51.25553924;980463
4.609017614;51.25502399;980464
4.63756846;51.2545022;980465
4.666118699;51.25397391;980466
4.694668322;51.25343912;980467
4.72321726;51.2528978;980468
4.751765555;51.25234997;980469
4.780313213;51.25179563;980470
4.808860201;51.25123479;980471
4.837406485;51.25066742;980472
4.865952109;51.25009356;980473
4.894497066;51.24951318;980474
4.923041288;51.24892629;980475
4.951584816;51.24833289;980476
4.980127653;51.24773299;980477
5.008669771;51.24712658;980478
5.037211137;51.24651366;980479
5.06575179;51.24589424;980480
5.094291722;51.24526831;980481
5.12283087;51.24463588;980482
5.151369269;51.24399695;980483
5.179906926;51.2433515;980484
5.208443811;51.24269956;980485
5.236979892;51.24204111;980486
5.265515208;51.24137616;980487
5.294049751;51.24070471;980488
5.322583464;51.24002675;980489
5.351116378;51.23934229;980490
5.379648496;51.23865133;980491
5.408179792;51.23795387;980492
5.436710234;51.23724992;980493
5.465239858;51.23653946;980494
5.493768657;51.23582249;980495
5.522296575;51.23509904;980496
5.550823641;51.23436908;980497
2.923480505;51.25633927;980498
2.952043638;51.25620262;980499
2.980606608;51.25605945;980500
3.009169435;51.25590976;980501
3.037732136;51.25575352;980502
3.066294652;51.25559077;980503
3.094856975;51.25542151;980504
3.123419159;51.25524568;980505
3.151981147;51.25506333;980506
3.18054292;51.25487447;980507
3.209104491;51.25467907;980508
3.237665872;51.25447712;980509
3.266227016;51.25426865;980510
3.294787914;51.25405368;980511
3.323348599;51.25383213;980512
3.351909031;51.25360406;980513
3.380469194;51.25336948;980514
3.409029093;51.25312836;980515
3.494707121;51.25236579;980516
3.523265882;51.25209852;980517
3.551824335;51.25182473;980518
3.580382466;51.25154442;980519
3.60894027;51.25125759;980520
3.637497741;51.25096419;980521
3.666054868;51.25066429;980522
3.694611645;51.25035787;980523
3.723168055;51.25004489;980524
3.751724098;51.24972539;980525
3.780279767;51.24939938;980526
4.008710483;51.2465563;980527
4.03726236;51.24617155;980528
4.065813787;51.24578028;980529
4.094364758;51.24538251;980530
4.12291522;51.24497819;980531
4.151465202;51.24456736;980532
4.180014705;51.24415002;980533
4.208563702;51.24372615;980534
4.237112166;51.24329575;980535
