X;Y;NUMNAT
10.0554510450948;46.902117364889;AT000343
10.0815741887765;46.9003503570781;AT000344
10.1076956160601;46.8985773976513;AT000345
10.1338153213451;46.8967984871911;AT000346
10.1599332990332;46.8950136262821;AT000347
10.1860495435284;46.8932228155106;AT000348
10.212164049237;46.8914260554648;AT000349
10.4732122440867;46.8731313757071;AT000350
10.4993072546158;46.8712692130156;AT000351
10.5254004594136;46.8694011082576;AT000352
10.5514918529168;46.867527062046;AT000353
10.5775814295641;46.8656470749958;AT000354
10.6036691837967;46.8637611477238;AT000355
10.7080018654887;46.8561580488192;AT000356
10.7340804243501;46.854242429756;AT000357
10.7601571274944;46.8523208742113;AT000358
10.7862319693797;46.8503933828153;AT000359
10.8123049444664;46.8484599561998;AT000360
10.8383760472175;46.8465205949986;AT000361
10.8644452720984;46.8445752998474;AT000362
10.8905126135767;46.8426240713839;AT000363
10.9165780661228;46.8406669102474;AT000364
10.9426416242094;46.8387038170794;AT000365
10.9687032823117;46.8367347925229;AT000366
10.9947630349074;46.8347598372233;AT000367
11.0208208764766;46.8327789518275;AT000368
11.0468768015019;46.8307921369843;AT000369
11.0729308044684;46.8287993933446;AT000370
12.3990079270581;46.7193237209445;AT000371
12.4249544476451;46.7170236230651;AT000372
12.4508987576292;46.7147176335529;AT000373
12.47684085164;46.7124057531593;AT000374
12.5027807243099;46.7100879826372;AT000375
12.5287183702742;46.7077643227416;AT000376
12.554653784171;46.7054347742292;AT000377
12.5805869606414;46.7030993378587;AT000378
12.6065178943291;46.7007580143904;AT000379
12.632446579881;46.6984108045867;AT000380
12.6583730119467;46.6960577092116;AT000381
12.6842971851788;46.6936987290311;AT000382
12.7102190942326;46.6913338648129;AT000383
12.7361387337665;46.6889631173265;AT000384
12.7620560984417;46.6865864873435;AT000385
12.7879711829225;46.6842039756371;AT000386
12.8138839818759;46.6818155829823;AT000387
12.8397944899718;46.6794213101561;AT000388
12.8657027018833;46.6770211579371;AT000389
12.8916086122863;46.674615127106;AT000390
12.9175122158595;46.6722032184451;AT000391
12.9434135072848;46.6697854327386;AT000392
12.9693124812468;46.6673617707725;AT000393
12.9952091324334;46.6649322333347;AT000394
13.0211034555351;46.6624968212149;AT000395
13.0469954452457;46.6600555352045;AT000396
13.0728850962617;46.6576083760969;AT000397
13.0987724032827;46.6551553446872;AT000398
13.1246573610115;46.6526964417723;AT000399
13.1505399641536;46.6502316681509;AT000400
13.1764202074176;46.6477610246238;AT000401
13.2022980855152;46.6452845119932;AT000402
13.228173593161;46.6428021310633;AT000403
13.2540467250727;46.6403138826402;AT000404
13.2799174759709;46.6378197675317;AT000405
13.3057858405795;46.6353197865474;AT000406
13.3316518136252;46.6328139404989;AT000407
13.3575153898378;46.6303022301992;AT000408
13.3833765639503;46.6277846564636;AT000409
13.4092353306985;46.6252612201089;AT000410
13.4350916848215;46.6227319219538;AT000411
13.4609456210613;46.6201967628188;AT000412
13.486797134163;46.6176557435261;AT000413
13.512646218875;46.6151088648998;AT000414
13.5384928699485;46.6125561277659;AT000415
13.564337082138;46.6099975329521;AT000416
13.5901788502009;46.6074330812878;AT000417
13.6160181688979;46.6048627736044;AT000418
13.6418550329927;46.6022866107349;AT000419
13.6676894372522;46.5997045935143;AT000420
13.6935213764462;46.5971167227793;AT000421
13.719350845348;46.5945229993683;AT000422
13.7451778387337;46.5919234241217;AT000423
13.7710023513828;46.5893179978815;AT000424
13.7968243780776;46.5867067214916;AT000425
13.822643913604;46.5840895957977;AT000426
13.8484609527507;46.5814666216472;AT000427
13.8742754903096;46.5788377998895;AT000428
13.9000875210761;46.5762031313755;AT000429
13.9258970398483;46.573562616958;AT000430
13.9517040414278;46.5709162574917;AT000431
13.9775085206192;46.5682640538331;AT000432
14.0033104722306;46.5656060068402;AT000433
14.0291098910728;46.5629421173731;AT000434
14.0549067719603;46.5602723862935;AT000435
14.0807011097105;46.557596814465;AT000436
14.106492899144;46.5549154027529;AT000437
14.1322821350849;46.5522281520243;AT000438
14.1580688123603;46.5495350631481;AT000439
14.1838529258004;46.546836136995;AT000440
14.2096344702391;46.5441313744375;AT000441
14.235413440513;46.5414207763496;AT000442
14.2611898314623;46.5387043436076;AT000443
14.2869636379303;46.535982077089;AT000444
14.3127348547636;46.5332539776735;AT000445
14.3385034768121;46.5305200462425;AT000446
14.364269498929;46.5277802836789;AT000447
14.3900329159706;46.5250346908677;AT000448
14.4157937227966;46.5222832686955;AT000449
14.4415519142701;46.5195260180507;AT000450
14.4673074852571;46.5167629398236;AT000451
14.4930604306274;46.513994034906;AT000452
14.5188107452538;46.5112193041916;AT000453
14.5445584240124;46.508438748576;AT000454
14.5703034617827;46.5056523689564;AT000455
14.5960458534476;46.5028601662317;AT000456
14.621785593893;46.5000621413028;AT000457
14.6475226780085;46.4972582950722;AT000458
14.6732571006869;46.4944486284442;AT000459
14.6989888568242;46.4916331423249;AT000460
9.90119927617857;46.9305039938587;AT000461
9.92734121123704;46.9287721387114;AT000462
9.95348146187316;46.9270343265558;AT000463
9.97962002246756;46.9252905579634;AT000464
10.0057568874031;46.9235408335075;AT000465
10.0318920510649;46.9217851537636;AT000466
10.0580255078403;46.9200235193089;AT000467
10.0841572521188;46.9182559307224;AT000468
10.1102872782923;46.9164823885854;AT000469
10.1364155807549;46.9147028934807;AT000470
10.1625421539028;46.9129174459932;AT000471
10.1886669921347;46.9111260467097;AT000472
10.2147900898515;46.9093286962189;AT000473
10.4759241085259;46.8910280057821;AT000474
10.5020276916933;46.889165231409;AT000475
10.5281294673364;46.8872965130413;AT000476
10.5542294298862;46.8854218512925;AT000477
10.5803275737764;46.8835412467778;AT000478
10.6064238934426;46.8816547001145;AT000479
10.6325183833234;46.8797622119217;AT000480
10.6586110378591;46.8778637828203;AT000481
10.684701851493;46.8759594134333;AT000482
10.7107908186704;46.8740491043854;AT000483
10.7368779338393;46.8721328563034;AT000484
10.7629631914499;46.8702106698158;AT000485
10.789046585955;46.868282545553;AT000486
10.8151281118097;46.8663484841475;AT000487
10.8412077634715;46.8644084862334;AT000488
10.8672855354006;46.8624625524469;AT000489
10.8933614220595;46.860510683426;AT000490
10.919435417913;46.8585528798106;AT000491
10.9455075174286;46.8565891422426;AT000492
10.9715777150762;46.8546194713656;AT000493
10.9976460053282;46.8526438678251;AT000494
11.0237123826594;46.8506623322687;AT000495
11.0497768415472;46.8486748653456;AT000496
12.3763918270705;46.7394648646506;AT000497
12.4023489807995;46.7371699079198;AT000498
12.4283039271254;46.7348690569132;AT000499
12.45425666067;46.7325623123806;AT000500
12.4802071760578;46.7302496750738;AT000501
12.5061554679162;46.7279311457464;AT000502
12.5321015308754;46.7256067251539;AT000503
12.5580453595686;46.7232764140535;AT000504
12.5839869486317;46.7209402132043;AT000505
12.6099262927036;46.7185981233674;AT000506
12.635863386426;46.7162501453054;AT000507
12.6617982244436;46.713896279783;AT000508
12.6877308014039;46.7115365275667;AT000509
12.7136611119572;46.7091708894247;AT000510
12.7395891507571;46.7067993661272;AT000511
12.7655149124596;46.7044219584461;AT000512
12.7914383917241;46.7020386671552;AT000513
12.8173595832125;46.6996494930301;AT000514
12.84327848159;46.6972544368482;AT000515
12.8691950815244;46.6948534993888;AT000516
12.8951093776868;46.692446681433;AT000517
12.921021364751;46.6900339837637;AT000518
12.9469310373937;46.6876154071657;AT000519
12.9728383902949;46.6851909524255;AT000520
12.9987434181372;46.6827606203314;AT000521
13.0246461156064;46.6803244116738;AT000522
13.0505464773912;46.6778823272446;AT000523
13.0764444981834;46.6754343678377;AT000524
13.1023401726775;46.6729805342488;AT000525
13.1282334955713;46.6705208272753;AT000526
13.1541244615654;46.6680552477166;AT000527
13.1800130653637;46.6655837963738;AT000528
13.2058993016728;46.6631064740498;AT000529
13.2317831652024;46.6606232815494;AT000530
13.2576646506654;46.6581342196791;AT000531
13.2835437527775;46.6556392892473;AT000532
13.3094204662575;46.6531384910643;AT000533
13.3352947858275;46.650631825942;AT000534
13.3611667062123;46.6481192946943;AT000535
13.38703622214;46.6456008981367;AT000536
13.4129033283415;46.6430766370868;AT000537
13.4387680195511;46.6405465123637;AT000538
13.464630290506;46.6380105247885;AT000539
13.4904901359464;46.6354686751841;AT000540
13.5163475506157;46.632920964375;AT000541
13.5422025292604;46.6303673931879;AT000542
13.5680550666301;46.6278079624509;AT000543
13.5939051574775;46.6252426729941;AT000544
13.6197527965583;46.6226715256494;AT000545
13.6455979786315;46.6200945212505;AT000546
13.671440698459;46.6175116606328;AT000547
13.6972809508061;46.6149229446336;AT000548
13.7231187304409;46.612328374092;AT000549
13.748954032135;46.6097279498488;AT000550
13.7747868506629;46.6071216727467;AT000551
13.8006171808024;46.6045095436301;AT000552
13.8264450173342;46.6018915633454;AT000553
13.8522703550425;46.5992677327404;AT000554
13.8780931887144;46.5966380526652;AT000555
13.9039135131403;46.5940025239712;AT000556
13.9297313231138;46.5913611475119;AT000557
13.9555466134316;46.5887139241426;AT000558
13.9813593788937;46.5860608547201;AT000559
14.0071696143032;46.5834019401033;AT000560
14.0329773144663;46.5807371811528;AT000561
14.0587824741927;46.5780665787308;AT000562
14.0845850882951;46.5753901337015;AT000563
14.1103851515894;46.5727078469309;AT000564
14.1361826588949;46.5700197192867;AT000565
14.1619776050339;46.5673257516382;AT000566
14.1877699848322;46.5646259448569;AT000567
14.2135597931185;46.5619202998157;AT000568
14.2393470247251;46.5592088173894;AT000569
14.2651316744874;46.5564914984546;AT000570
14.2909137372439;46.5537683438898;AT000571
14.3166932078366;46.5510393545751;AT000572
14.3424700811107;46.5483045313923;AT000573
14.3682443519147;46.5455638752253;AT000574
14.3940160151002;46.5428173869594;AT000575
14.4197850655222;46.5400650674819;AT000576
14.4455514980392;46.5373069176818;AT000577
14.4713153075126;46.5345429384499;AT000578
14.4970764888075;46.5317731306788;AT000579
14.5228350367919;46.5289974952628;AT000580
14.5485909463374;46.5262160330979;AT000581
14.5743442123189;46.523428745082;AT000582
14.6000948296145;46.5206356321148;AT000583
14.6258427931057;46.5178366950976;AT000584
14.6515880976773;46.5150319349335;AT000585
14.6773307382175;46.5122213525276;AT000586
14.7030707096177;46.5094049487863;AT000587
14.728808006773;46.5065827246183;AT000588
14.7545426245813;46.5037546809335;AT000589
9.87757154672761;46.9501399318325;AT000590
9.90372377860365;46.9484134668344;AT000591
9.92987433000785;46.9466810423202;AT000592
9.95602319531317;46.9449426588598;AT000593
9.98217036889481;46.9431983170253;AT000594
10.0083158451302;46.9414480173903;AT000595
10.034459618399;46.9396917605307;AT000596
10.0606016830831;46.937929547024;AT000597
10.0867420335665;46.9361613774499;AT000598
10.1128806642359;46.9343872523897;AT000599
10.1390175694796;46.9326071724269;AT000600
10.1651527436888;46.9308211381467;AT000601
10.1912861812566;46.9290291501364;AT000602
10.2174178765784;46.9272312089849;AT000603
10.2958024530572;46.9218016726038;AT000604
10.4786377749185;46.9089245056763;AT000605
10.5047499362955;46.9070611193986;AT000606
10.5308602883527;46.9051917871976;AT000607
10.5569688255158;46.9033165096871;AT000608
10.5830755422129;46.9014352874829;AT000609
10.6091804328746;46.8995481212026;AT000610
10.6352834919337;46.8976550114658;AT000611
10.6613847138257;46.8957559588938;AT000612
10.6874840929881;46.89385096411;AT000613
10.7135816238611;46.8919400277397;AT000614
10.7396773008872;46.8900231504099;AT000615
10.7657711185115;46.8881003327496;AT000616
10.7918630711812;46.8861715753898;AT000617
10.8179531533462;46.8842368789632;AT000618
10.8440413594587;46.8822962441045;AT000619
10.8701276839736;46.8803496714503;AT000620
10.8962121213479;46.8783971616391;AT000621
10.9222946660414;46.8764387153111;AT000622
10.9483753125161;46.8744743331088;AT000623
10.9744540552367;46.8725040156761;AT000624
11.0005308886701;46.8705277636591;AT000625
11.0266058072861;46.8685455777057;AT000626
11.0526788055566;46.8665574584657;AT000627
11.0787498779562;46.8645634065907;AT000628
12.3797266549219;46.7573116546638;AT000629
12.4056922419443;46.7550159464287;AT000630
12.4316556193875;46.7527143420234;AT000631
12.457616781868;46.7504068421983;AT000632
12.4835757240055;46.7480934477057;AT000633
12.5095324404221;46.7457741592997;AT000634
12.5354869257432;46.7434489777363;AT000635
12.5614391745967;46.7411179037732;AT000636
12.5873891816138;46.7387809381702;AT000637
12.6133369414281;46.7364380816887;AT000638
12.6392824486764;46.734089335092;AT000639
12.6652256979983;46.7317346991452;AT000640
12.6911666840363;46.7293741746154;AT000641
12.717105401436;46.7270077622712;AT000642
12.7430418448455;46.7246354628835;AT000643
12.7689760089162;46.7222572772247;AT000644
12.7949078883022;46.719873206069;AT000645
12.8208374776606;46.7174832501927;AT000646
12.8467647716516;46.7150874103736;AT000647
12.8726897649381;46.7126856873917;AT000648
12.898612452186;46.7102780820284;AT000649
12.9245328280643;46.7078645950673;AT000650
12.9504508872448;46.7054452272937;AT000651
12.9763666244023;46.7030199794946;AT000652
13.0022800342147;46.7005888524591;AT000653
13.0281911113626;46.6981518469777;AT000654
13.05409985053;46.6957089638432;AT000655
13.0800062464036;46.6932602038499;AT000656
13.105910293673;46.690805567794;AT000657
13.1318119870311;46.6883450564736;AT000658
13.1577113211737;46.6858786706884;AT000659
13.1836082907995;46.6834064112403;AT000660
13.2095028906103;46.6809282789327;AT000661
13.235395115311;46.6784442745708;AT000662
13.2612849596094;46.6759543989619;AT000663
13.2871724182165;46.6734586529147;AT000664
13.3130574858462;46.6709570372403;AT000665
13.3389401572155;46.6684495527509;AT000666
13.3648204270445;46.6659362002611;AT000667
13.3906982900563;46.663416980587;AT000668
13.416573740977;46.6608918945466;AT000669
13.442446774536;46.6583609429597;AT000670
13.4683173854656;46.6558241266479;AT000671
