ID_GéoFLA;COMMUNE1;COMMUNE;COMMUNE0;STATUT;POPULATION;SUPERFICIE;CHEF_LIEU;ORDONNée0;CENTROïdE;ORDONNée_;MOYENNE;CANTON;ARRONDISSE;DépARTEME;DépARTEM0;RégION;NOM_RégIO;OBJECT_ID;LENGTH;SHAPE_AREA;Referent;x;y
16595;101;48101;MONTBRUN;Commune simple;0.1;3046;6931;19269;6936;19246;919;21;1;48;LOZERE;91;LANGUEDOC-ROUSSILLON;16264;25801.1299461889;30874004.4235055;Jocelyn Fonderflick;740698.565773933;6357641.17158706
16596;103;48103;MONTRODAT;Commune simple;1;2063;6788;19505;6789;19512;839;12;2;48;LOZERE;91;LANGUEDOC-ROUSSILLON;16265;22708.4654736994;20992178.9991101;Fabien Sane;726209.383255998;6384331.37669551
16597;104;48104;NASBINALS;Chef-lieu de pseudo-canton;0.5;6351;6563;19626;6565;19606;1240;16;2;48;LOZERE;91;LANGUEDOC-ROUSSILLON;16266;40535.4719223869;63490890.2686705;Fabien Sane;703957.431439728;6393921.82358639
16598;105;48105;NAUSSAC;Commune simple;0.2;1384;7190;19707;7158;19740;961;10;2;48;LOZERE;91;LANGUEDOC-ROUSSILLON;16267;21899.103647815;13423358.6200822;Fabien Sane;763368.772442107;6406751.50771969
16599;106;48106;NOALHAC;Commune simple;0.1;1350;6609;19792;6602;19784;1077;08;2;48;LOZERE;91;LANGUEDOC-ROUSSILLON;16268;23850.9837836604;13341407.2876153;Fabien Sane;709076.645574458;6411128.83025251
16600;107;48107;PALHERS;Commune simple;0.2;867;6765;19470;6772;19470;835;12;2;48;LOZERE;91;LANGUEDOC-ROUSSILLON;16269;14679.4984797966;8861857.9899129;Fabien Sane;724522.090038853;6380216.59032847
16601;108;48108;LA PANOUSE;Commune simple;0.1;3781;6992;19706;6991;19714;1324;09;2;48;LOZERE;91;LANGUEDOC-ROUSSILLON;16270;30572.8714318525;39056693.3442776;Fabien Sane;746622.415588751;6404386.68802837
16602;110;48110;PAULHAC-EN-MARGERIDE;Commune simple;0.1;1594;6824;19945;6827;19942;1231;11;2;48;LOZERE;91;LANGUEDOC-ROUSSILLON;16271;18709.4122185021;15891932.3814742;Fabien Sane;730437.252359871;6427231.52523644
16603;111;48111;PELOUSE;Commune simple;0.2;3276;7017;19527;7009;19531;1216;14;2;48;LOZERE;91;LANGUEDOC-ROUSSILLON;16272;26741.101689205;32950905.1764514;Fabien Sane;748225.689987959;6386076.41641717
16604;112;48112;PIERREFICHE;Commune simple;0.2;1685;7107;19665;7107;19658;1169;06;2;48;LOZERE;91;LANGUEDOC-ROUSSILLON;16273;18279.031885899;16839809.0255123;Fabien Sane;758101.379702702;6398703.80268672
16605;115;48115;LE POMPIDOU;Commune simple;0.2;2310;7054;19113;7058;19122;751;02;1;48;LOZERE;91;LANGUEDOC-ROUSSILLON;16274;25229.5111609556;22477383.5676621;Jocelyn Fonderflick;752785.277180297;6345162.58306345
16606;116;48116;LE PONT-DE-MONTVERT;Chef-lieu de pseudo-canton;0.3;9048;7122;19301;7142;19313;1261;17;1;48;LOZERE;91;LANGUEDOC-ROUSSILLON;16275;51286.3852898785;91415670.7436489;Anya Cockle;761322.5759869;6364204.54448628
16607;117;48117;POURCHARESSES;Commune simple;0.1;3214;7258;19424;7244;19381;1011;24;2;48;LOZERE;91;LANGUEDOC-ROUSSILLON;16276;31472.4566240606;31785400.9247071;Anya Cockle;771561.864171404;6370925.61185474
16608;119;48119;PREVENCHERES;Commune simple;0.2;6151;7251;19479;7260;19477;909;24;2;48;LOZERE;91;LANGUEDOC-ROUSSILLON;16277;46218.7310347307;62068178.5960664;Anya Cockle;773209.904389049;6380420.42909026
16609;120;48120;PRINSUEJOLS;Commune simple;0.2;4310;6660;19640;6660;19633;1204;16;2;48;LOZERE;91;LANGUEDOC-ROUSSILLON;16278;28755.6194636348;43162721.0504991;Fabien Sane;713424.241875919;6396585.00347696
16610;121;48121;PRUNIERES;Commune simple;0.2;1324;6795;19811;6789;19801;1004;11;2;48;LOZERE;91;LANGUEDOC-ROUSSILLON;16279;15613.9896288379;12968452.8837614;Fabien Sane;726499.295637075;6413211.08408968
16611;122;48122;QUEZAC;Commune simple;0.2;2711;6947;19305;6942;19289;821;21;1;48;LOZERE;91;LANGUEDOC-ROUSSILLON;16280;26498.0237395454;26821776.1617773;Jocelyn Fonderflick;741354.507640901;6361905.47671895
16612;123;48123;RECOULES-D'AUBRAC;Commune simple;0.3;2633;6545;19659;6555;19659;1149;16;2;48;LOZERE;91;LANGUEDOC-ROUSSILLON;16281;28747.1529092307;26399021.3465999;Fabien Sane;702948.86978045;6399244.15957006
16613;124;48124;RECOULES-DE-FUMAS;Commune simple;0.1;970;6801;19605;6791;19594;1067;12;2;48;LOZERE;91;LANGUEDOC-ROUSSILLON;16282;13088.3713541431;9399897.97595045;Fabien Sane;726469.891940571;6392577.81718409
16614;125;48125;LE RECOUX;Commune simple;0.1;2391;6647;19266;6660;19273;907;13;1;48;LOZERE;91;LANGUEDOC-ROUSSILLON;16283;21245.2338665395;24129183.5849264;Jocelyn Fonderflick;713108.949903584;6360549.31988179
16615;126;48126;RIBENNES;Commune simple;0.2;2511;6842;19603;6832;19615;1076;19;2;48;LOZERE;91;LANGUEDOC-ROUSSILLON;16284;26888.1646546561;25292022.1950776;Fabien Sane;730620.196705579;6394607.6956061
16616;127;48127;RIEUTORT-DE-RANDON;Commune simple;0.6;6231;6906;19599;6915;19587;1224;19;2;48;LOZERE;91;LANGUEDOC-ROUSSILLON;16285;38534.116024368;62797154.8939754;Fabien Sane;738838.656231868;6391771.4914959
16617;128;48128;RIMEIZE;Commune simple;0.5;3256;6781;19743;6776;19742;999;20;2;48;LOZERE;91;LANGUEDOC-ROUSSILLON;16286;29570.5178820947;32726755.4359113;Fabien Sane;725164.579218333;6407318.11155392
16618;129;48129;ROCLES;Commune simple;0.2;1984;7146;19691;7149;19679;1114;10;2;48;LOZERE;91;LANGUEDOC-ROUSSILLON;16287;19989.9249818904;19854393.9457091;Fabien Sane;762319.523848626;6400693.07490317
16619;130;48130;ROUSSES;Commune simple;0.1;2234;7000;19124;6989;19110;980;07;1;48;LOZERE;91;LANGUEDOC-ROUSSILLON;16288;21325.627428796;22205971.9002202;Jocelyn Fonderflick;745890.01771262;6344036.92049845
16620;131;48131;LE ROZIER;Commune simple;0.2;200;6699;19103;6706;19109;550;15;1;48;LOZERE;91;LANGUEDOC-ROUSSILLON;16289;5756.89476591419;1639668.48295482;Jocelyn Fonderflick;717629.34101779;6344203.13644055
16621;132;48132;SAINT-ALBAN-SUR-LIMAGNOLE;Chef-lieu de pseudo-canton;1.6;5116;6832;19761;6844;19779;1064;18;2;48;LOZERE;91;LANGUEDOC-ROUSSILLON;16290;30561.9793972979;51330838.2013298;Fabien Sane;731906.461443594;6410932.21178108
16622;133;48133;SAINT-AMANS;Chef-lieu de pseudo-canton;0.1;998;6883;19630;6887;19637;1128;19;2;48;LOZERE;91;LANGUEDOC-ROUSSILLON;16291;14176.7770051492;10105739.402169;Fabien Sane;736130.522604356;6396711.70466588
16623;134;48134;SAINT-ANDEOL-DE-CLERGUEMORT;Commune simple;0.1;682;7254;19224;7252;19232;664;17;1;48;LOZERE;91;LANGUEDOC-ROUSSILLON;16292;11733.9029263458;7112313.48047185;Anya Cockle;772231.233419697;6356010.71157789
16624;135;48135;SAINT-ANDRE-CAPCEZE;Commune simple;0.1;982;7284;19364;7279;19365;668;24;2;48;LOZERE;91;LANGUEDOC-ROUSSILLON;16293;12788.0580886019;9654215.29478127;Anya Cockle;775036.89598951;6369239.78363809
16625;136;48136;SAINT-ANDRE-DE-LANCIZE;Commune simple;0.1;2267;7177;19185;7181;19185;850;22;1;48;LOZERE;91;LANGUEDOC-ROUSSILLON;16294;29064.0216689927;22552470.8444459;Anya Cockle;763474.393482213;6353119.93410112
16626;137;48137;SAINT-BAUZILE;Commune simple;0.5;2952;6928;19430;6919;19415;942;25;2;48;LOZERE;91;LANGUEDOC-ROUSSILLON;16295;25045.2240019415;28718940.9996422;Jocelyn Fonderflick;739115.937937355;6374570.20435177
16627;138;48138;SAINT-BONNET-DE-CHIRAC;Commune simple;0.1;755;6753;19462;6748;19452;737;12;2;48;LOZERE;91;LANGUEDOC-ROUSSILLON;16296;13169.8154662914;7462214.57770114;Fabien Sane;722095.055584416;6378364.80989521
16628;139;48139;SAINT-BONNET-DE-MONTAUROUX;Commune simple;0.1;2153;7094;19803;7096;19805;940;09;2;48;LOZERE;91;LANGUEDOC-ROUSSILLON;16297;24172.2043121568;21851146.5487109;Fabien Sane;757129.55167969;6413404.42688171
16629;140;48140;SAINT-CHELY-D'APCHER;Chef-lieu de pseudo-canton;4.3;2819;6743;19784;6742;19795;1026;20;2;48;LOZERE;91;LANGUEDOC-ROUSSILLON;16298;26203.8189145912;28465019.6398097;Fabien Sane;721814.84476914;6412654.57924202
16630;141;48141;MAS-SAINT-CHELY;Commune simple;0.1;5767;6845;19236;6860;19237;970;21;1;48;LOZERE;91;LANGUEDOC-ROUSSILLON;16299;36462.1342726756;57812253.2100103;Jocelyn Fonderflick;733110.431387661;6356789.07598051
16631;142;48142;SAINTE-COLOMBE-DE-PEYRE;Commune simple;0.2;2173;6715;19659;6710;19644;1120;01;2;48;LOZERE;91;LANGUEDOC-ROUSSILLON;16300;19583.925505141;21377605.5410125;Fabien Sane;718418.50704344;6397563.1118832
16632;144;48144;SAINTE-CROIX-VALLEE-FRANCAISE;Commune simple;0.3;1882;7125;19097;7124;19104;543;02;1;48;LOZERE;91;LANGUEDOC-ROUSSILLON;16301;23765.537946911;18863530.9160388;Jocelyn Fonderflick;759365.879410588;6343301.95691323
16633;145;48145;SAINT-DENIS-EN-MARGERIDE;Commune simple;0.2;3802;6899;19711;6901;19718;1253;19;2;48;LOZERE;91;LANGUEDOC-ROUSSILLON;16302;29601.6167471112;37917090.605633;Fabien Sane;737550.904432531;6404787.8994742
16634;146;48146;SAINTE-ENIMIE;Chef-lieu de pseudo-canton;0.5;8758;6857;19300;6863;19313;866;21;1;48;LOZERE;91;LANGUEDOC-ROUSSILLON;16303;50879.726235671;87921578.5106008;Jocelyn Fonderflick;733465.54716629;6364376.439093
16635;147;48147;SAINT-ETIENNE-DU-VALDONNEZ;Commune simple;0.5;5609;6976;19401;6985;19386;1146;25;2;48;LOZERE;91;LANGUEDOC-ROUSSILLON;16304;34877.9023859797;56311323.8447265;Jocelyn Fonderflick;745724.864298267;6371626.56042466
16636;148;48148;SAINT-ETIENNE-VALLEE-FRANCAISE;Commune simple;0.5;5061;7204;19084;7216;19089;450;22;1;48;LOZERE;91;LANGUEDOC-ROUSSILLON;16305;34018.571254943;50759553.4734861;Anya Cockle;768574.822300398;6341729.43431
16637;149;48149;SAINTE-EULALIE;Commune simple;0.1;2146;6894;19773;6908;19766;1325;18;2;48;LOZERE;91;LANGUEDOC-ROUSSILLON;16306;21814.7324408846;21925864.5568983;Fabien Sane;738314.693578662;6409594.02155468
16638;150;48150;SAINT-FLOUR-DE-MERCOIRE;Commune simple;0.1;1209;7180;19672;7184;19656;1082;10;2;48;LOZERE;91;LANGUEDOC-ROUSSILLON;16307;13310.1653109381;11530838.4094353;Fabien Sane;765804.662126677;6398395.61704689
16639;151;48151;SAINT-FREZAL-D'ALBUGES;Commune simple;0;1733;7128;19530;7136;19543;1289;03;2;48;LOZERE;91;LANGUEDOC-ROUSSILLON;16308;19591.5952248086;17177345.3774917;Fabien Sane;760962.57048376;6387146.67650015
16640;152;48152;SAINT-FREZAL-DE-VENTALON;Commune simple;0.1;1697;7213;19216;7221;19226;713;17;1;48;LOZERE;91;LANGUEDOC-ROUSSILLON;16309;18167.2365024556;16796661.8949078;Anya Cockle;769168.781839312;6355384.86431014
16641;153;48153;SAINT-GAL;Commune simple;0.1;986;6863;19637;6856;19635;1083;19;2;48;LOZERE;91;LANGUEDOC-ROUSSILLON;16310;13579.0477076563;9879971.27157698;Fabien Sane;733040.759092059;6396608.74611052
16642;154;48154;SAINT-GEORGES-DE-LEVEJAC;Commune simple;0.2;5629;6714;19246;6717;19263;843;13;1;48;LOZERE;91;LANGUEDOC-ROUSSILLON;16311;33642.6076576214;55627827.6631686;Jocelyn Fonderflick;718836.429439382;6359572.79728971
16643;155;48155;SAINT-GERMAIN-DE-CALBERTE;Chef-lieu de pseudo-canton;0.5;3873;7177;19140;7178;19144;612;22;1;48;LOZERE;91;LANGUEDOC-ROUSSILLON;16312;31910.755580968;38873860.1171757;Anya Cockle;764789.67878368;6347302.91783075
16644;156;48156;SAINT-GERMAIN-DU-TEIL;Chef-lieu de pseudo-canton;0.8;2273;6665;19422;6665;19426;771;23;2;48;LOZERE;91;LANGUEDOC-ROUSSILLON;16313;21706.4324182665;22443721.3549205;Fabien Sane;713742.734041519;6375849.66699063
16645;157;48157;SAINTE-HELENE;Commune simple;0.1;658;7007;19472;7007;19473;946;03;2;48;LOZERE;91;LANGUEDOC-ROUSSILLON;16314;10683.8569902507;6697885.21209015;Fabien Sane;747994.447600295;6380230.8775051
16646;158;48158;SAINT-HILAIRE-DE-LAVIT;Commune simple;0.1;1012;7220;19180;7212;19180;575;22;1;48;LOZERE;91;LANGUEDOC-ROUSSILLON;16315;13465.7029310567;9826316.00369344;Anya Cockle;768234.28803256;6350851.5371666
16647;160;48160;SAINT-JEAN-LA-FOUILLOUSE;Commune simple;0.1;2918;7074;19675;7073;19685;1225;06;2;48;LOZERE;91;LANGUEDOC-ROUSSILLON;16316;22519.2207514696;29629800.706613;Fabien Sane;754718.948030775;6401398.3619107
16648;161;48161;SAINT-JUERY;Commune simple;0.1;164;6592;19810;6590;19812;991;08;2;48;LOZERE;91;LANGUEDOC-ROUSSILLON;16317;5440.62374824646;1648106.83420016;Fabien Sane;706646.303250479;6414487.06227528
16649;162;48162;SAINT-JULIEN-D'ARPAON;Commune simple;0.1;2106;7061;19229;7073;19231;918;02;1;48;LOZERE;91;LANGUEDOC-ROUSSILLON;16318;22399.7446256378;21150581.0153575;Jocelyn Fonderflick;754373.486711952;6356053.33173372
16650;163;48163;SAINT-JULIEN-DES-POINTS;Commune simple;0.1;378;7301;19184;7298;19189;453;22;1;48;LOZERE;91;LANGUEDOC-ROUSSILLON;16319;7347.76278140817;3532579.52296201;Anya Cockle;776770.620924708;6351678.68716877
16651;164;48164;SAINT-JULIEN-DU-TOURNEL;Commune simple;0.1;3684;7072;19453;7068;19446;1221;03;2;48;LOZERE;91;LANGUEDOC-ROUSSILLON;16320;36829.2917095882;38090435.303194;Jocelyn Fonderflick;754065.010986927;6377564.04066337
16652;165;48165;SAINT-LAURENT-DE-MURET;Commune simple;0.2;4598;6691;19561;6666;19556;1228;12;2;48;LOZERE;91;LANGUEDOC-ROUSSILLON;16321;27440.6758922023;45647294.9359238;Fabien Sane;713978.888256631;6388845.48164982
16653;166;48166;SAINT-LAURENT-DE-TREVES;Commune simple;0.1;2286;7011;19196;7015;19200;871;07;1;48;LOZERE;91;LANGUEDOC-ROUSSILLON;16322;23459.1462584144;22646748.0096817;Jocelyn Fonderflick;748501.234724637;6353022.07012986
16654;167;48167;SAINT-LAURENT-DE-VEYRES;Commune simple;0;916;6627;19747;6623;19742;1180;08;2;48;LOZERE;91;LANGUEDOC-ROUSSILLON;16323;11283.340853028;8802692.71862542;Fabien Sane;709819.879015439;6407506.3667405
16655;168;48168;SAINT-LEGER-DE-PEYRE;Commune simple;0.2;2698;6766;19552;6770;19564;963;12;2;48;LOZERE;91;LANGUEDOC-ROUSSILLON;16324;25161.8955680287;26573828.3506997;Fabien Sane;724368.678183774;6389517.63569615
16656;169;48169;SAINT-LEGER-DU-MALZIEU;Commune simple;0.2;1925;6769;19879;6773;19891;930;11;2;48;LOZERE;91;LANGUEDOC-ROUSSILLON;16325;20182.5271894865;19611028.6183807;Fabien Sane;724981.857796612;6422219.96448133
24155;161;66161;RIA-SIRACH;Commune simple;1.1;1293;6051;17338;6043;17343;604;10;3;66;PYRENEES-ORIENTALES;91;LANGUEDOC-ROUSSILLON;23824;17281.0285533624;12796295.0861078;Marie Odile Durand & Herve Puis;649882.036010856;6168298.31904545
24156;162;66162;RIGARDA;Commune simple;0.2;363;6162;17357;6165;17360;345;18;3;66;PYRENEES-ORIENTALES;91;LANGUEDOC-ROUSSILLON;23825;8059.02907055508;3476204.35187102;Marie Odile Durand & Herve Puis;662062.020827691;6169939.61462019
24157;164;66164;RIVESALTES;Chef-lieu de pseudo-canton;7.9;2886;6440;17518;6442;17529;29;12;2;66;PYRENEES-ORIENTALES;91;LANGUEDOC-ROUSSILLON;23826;22453.3274434777;28347834.8883861;Emilie Louvet;689945.395317034;6186577.35575878
24158;165;66165;RODES;Commune simple;0.5;1863;6185;17393;6175;17392;383;18;3;66;PYRENEES-ORIENTALES;91;LANGUEDOC-ROUSSILLON;23827;23189.4310373634;19315018.3051755;Marie Odile Durand & Herve Puis;663123.47260203;6173090.02574838
24159;166;66166;SAHORRE;Commune simple;0.3;1517;6020;17254;6018;17243;1055;07;3;66;PYRENEES-ORIENTALES;91;LANGUEDOC-ROUSSILLON;23828;17549.4448763775;15324996.787975;Marie Odile Durand & Herve Puis;647268.37405706;6158391.45375741
24160;167;66167;SAILLAGOUSE;Chef-lieu de pseudo-canton;0.8;1134;5755;17173;5754;17172;1429;13;3;66;PYRENEES-ORIENTALES;91;LANGUEDOC-ROUSSILLON;23829;22198.115048299;11736499.0792984;Boris Baillat;620913.416459874;6151476.23935757
24161;168;66168;SAINT-ANDRE;Commune simple;2.5;979;6524;17277;6529;17277;35;01;1;66;PYRENEES-ORIENTALES;91;LANGUEDOC-ROUSSILLON;23830;12715.4958627698;9925458.37484906;Boris Baillat;698381.290240958;6161368.61546151
24162;169;66169;SAINT-ARNAC;Commune simple;0.1;693;6157;17529;6163;17526;355;15;2;66;PYRENEES-ORIENTALES;91;LANGUEDOC-ROUSSILLON;23831;12172.7805480795;7137447.67109606;Etienne Ouvrard & Matthieu Vaslin;662000.40018743;6186479.69038263
24163;170;66170;SAINTE-COLOMBE-DE-LA-COMMANDERIE;Commune simple;0.1;479;6338;17346;6331;17347;202;17;2;66;PYRENEES-ORIENTALES;91;LANGUEDOC-ROUSSILLON;23832;8638.31717272248;4546497.62135754;Boris Baillat;678676.249076238;6168440.38684146
24164;172;66172;SAINT-ESTEVE;Chef-lieu de pseudo-canton;9.8;1176;6414;17456;6418;17458;55;30;2;66;PYRENEES-ORIENTALES;91;LANGUEDOC-ROUSSILLON;23833;14287.2709449091;11749657.1060155;Boris Baillat;687453.90888876;6179526.28524341
24165;173;66173;SAINT-FELIU-D'AMONT;Commune simple;0.7;581;6316;17426;6313;17415;106;05;2;66;PYRENEES-ORIENTALES;91;LANGUEDOC-ROUSSILLON;23834;10480.4776123844;5806846.45448484;Boris Baillat;676910.511018086;6175266.47630056
24166;174;66174;SAINT-FELIU-D'AVALL;Commune simple;2.2;1055;6330;17420;6338;17410;93;05;2;66;PYRENEES-ORIENTALES;91;LANGUEDOC-ROUSSILLON;23835;13380.3643023206;10825326.4496841;Boris Baillat;679408.328729822;6174803.61325327
24167;175;66175;SAINT-GENIS-DES-FONTAINES;Commune simple;2.4;994;6482;17266;6480;17275;49;01;1;66;PYRENEES-ORIENTALES;91;LANGUEDOC-ROUSSILLON;23836;14073.6942312128;10254849.5049699;Boris Baillat;693474.467569372;6161141.06624401
24168;176;66176;SAINT-HIPPOLYTE;Commune simple;1.8;2571;6516;17536;6522;17562;2;14;2;66;PYRENEES-ORIENTALES;91;LANGUEDOC-ROUSSILLON;23837;23593.0035424298;25319465.4306375;Emilie Louvet;697898.48225368;6189757.07131872
24169;177;66177;SAINT-JEAN-LASSEILLE;Commune simple;0.5;292;6435;17309;6435;17314;82;17;2;66;PYRENEES-ORIENTALES;91;LANGUEDOC-ROUSSILLON;23838;6571.81366084471;2676332.36933209;Boris Baillat;688972.411881959;6165134.36982082
24005;001;66001;L'ALBERE;Commune simple;0.1;1635;6459;17200;6460;17192;604;03;1;66;PYRENEES-ORIENTALES;91;LANGUEDOC-ROUSSILLON;23674;15969.2781511035;16187710.1514114;Boris Baillat;691432.346420137;6152934.6995965
24006;003;66003;AMELIE-LES-BAINS-PALALDA;Commune simple;3.5;2948;6276;17190;6285;17155;716;02;1;66;PYRENEES-ORIENTALES;91;LANGUEDOC-ROUSSILLON;23675;29857.0662410805;29566517.9692557;Boris Baillat;673937.020329121;6149364.41024105
24007;004;66004;LES ANGLES;Commune simple;0.6;4358;5784;17304;5766;17306;1909;06;3;66;PYRENEES-ORIENTALES;91;LANGUEDOC-ROUSSILLON;23676;34670.2509927573;44358480.616579;Boris Baillat;622147.43724138;6164890.69983363
24008;005;66005;ANGOUSTRINE-VILLENEUVE-DES-ESCALDES;Commune simple;0.5;8737;5683;17193;5682;17290;2202;13;3;66;PYRENEES-ORIENTALES;91;LANGUEDOC-ROUSSILLON;23677;51908.4043491369;87426282.1247524;Boris Baillat;613755.355454592;6163333.54552976
24009;006;66006;ANSIGNAN;Commune simple;0.2;797;6146;17508;6151;17510;283;15;2;66;PYRENEES-ORIENTALES;91;LANGUEDOC-ROUSSILLON;23678;11160.8213764108;7433770.48281449;Etienne Ouvrard & Matthieu Vaslin;660811.877824054;6184926.64764962
24010;007;66007;ARBOUSSOLS;Commune simple;0.1;1410;6122;17400;6128;17402;590;16;3;66;PYRENEES-ORIENTALES;91;LANGUEDOC-ROUSSILLON;23679;15394.7670786298;14375720.6837848;Marie Odile Durand & Herve Puis;658412.991362305;6174169.32298496
24011;008;66008;ARGELES-SUR-MER;Chef-lieu de pseudo-canton;9.1;5956;6565;17271;6566;17259;181;01;1;66;PYRENEES-ORIENTALES;91;LANGUEDOC-ROUSSILLON;23680;46302.5320591099;60425424.3102633;Boris Baillat;702046.366471915;6159458.34884788
24012;009;66009;ARLES-SUR-TECH;Chef-lieu de pseudo-canton;2.7;2899;6245;17170;6238;17162;602;02;1;66;PYRENEES-ORIENTALES;91;LANGUEDOC-ROUSSILLON;23681;28070.3813414618;28513117.7824956;Boris Baillat;669249.994434588;6150070.12305419
24013;010;66010;AYGUATEBIA-TALAU;Commune simple;0;3000;5875;17299;5873;17276;1556;07;3;66;PYRENEES-ORIENTALES;91;LANGUEDOC-ROUSSILLON;23682;29825.8605597777;30441009.0167679;Boris Baillat;632902.898260831;6161800.83274923
24014;011;66011;BAGES;Commune simple;3.3;1208;6460;17337;6454;17338;38;28;2;66;PYRENEES-ORIENTALES;91;LANGUEDOC-ROUSSILLON;23683;13336.5515199398;12159339.747998;Boris Baillat;690927.147622393;6167505.90961289
24015;012;66012;BAHO;Commune simple;2.5;779;6398;17442;6397;17448;63;30;2;66;PYRENEES-ORIENTALES;91;LANGUEDOC-ROUSSILLON;23684;11552.904217331;7954978.71615379;Boris Baillat;685352.188823825;6178464.85325864
24016;013;66013;BAILLESTAVY;Commune simple;0.1;1784;6155;17290;6152;17289;918;18;3;66;PYRENEES-ORIENTALES;91;LANGUEDOC-ROUSSILLON;23685;18713.3820907064;17776623.9113517;Marie Odile Durand & Herve Puis;660757.723997839;6162867.62581946
24017;014;66014;BAIXAS;Commune simple;2.2;1902;6387;17497;6384;17492;113;30;2;66;PYRENEES-ORIENTALES;91;LANGUEDOC-ROUSSILLON;23686;18057.0842071565;19141179.8246298;Boris Baillat;684109.786362548;6182899.9386183
24018;015;66015;BANYULS-DELS-ASPRES;Commune simple;1;1074;6436;17292;6436;17291;78;03;1;66;PYRENEES-ORIENTALES;91;LANGUEDOC-ROUSSILLON;23687;13747.8271695997;11100092.3172329;Boris Baillat;689072.678043269;6162844.78233245
24019;016;66016;BANYULS-SUR-MER;Commune simple;4.5;4325;6651;17201;6629;17178;222;19;1;66;PYRENEES-ORIENTALES;91;LANGUEDOC-ROUSSILLON;23688;28903.2196694805;43157500.3672762;Boris Baillat;708259.703496007;6151302.66826791
24020;017;66017;LE BARCARES;Commune simple;3.5;1568;6573;17541;6566;17568;1;14;2;66;PYRENEES-ORIENTALES;91;LANGUEDOC-ROUSSILLON;23689;20459.9703670888;15815517.5120471;Emilie Louvet;702365.290887228;6190346.37115224
24021;018;66018;LA BASTIDE;Commune simple;0.1;1549;6207;17270;6193;17259;1012;02;1;66;PYRENEES-ORIENTALES;91;LANGUEDOC-ROUSSILLON;23690;16439.475529926;15226408.5452614;Marie Odile Durand & Herve Puis;664818.317772677;6159806.49836043
24022;019;66019;BELESTA;Commune simple;0.2;2053;6222;17460;6235;17464;336;04;2;66;PYRENEES-ORIENTALES;91;LANGUEDOC-ROUSSILLON;23691;21991.1848125802;21021407.3324156;Marie Odile Durand & Herve Puis;669182.723931356;6180195.770639
24023;020;66020;BOLQUERE;Commune simple;0.7;1801;5786;17221;5776;17242;1743;06;3;66;PYRENEES-ORIENTALES;91;LANGUEDOC-ROUSSILLON;23692;24317.1373132269;17671307.5115625;Boris Baillat;623100.891782529;6158467.92562988
24024;021;66021;BOMPAS;Commune simple;6.9;571;6489;17477;6497;17474;14;24;2;66;PYRENEES-ORIENTALES;91;LANGUEDOC-ROUSSILLON;23693;9469.50742892639;5274932.01490183;Boris Baillat;695300.978897317;6181000.52894374
24025;022;66022;BOULE-D'AMONT;Commune simple;0.1;2345;6227;17306;6209;17316;683;18;3;66;PYRENEES-ORIENTALES;91;LANGUEDOC-ROUSSILLON;23694;22394.5513422383;23499035.1272203;Marie Odile Durand & Herve Puis;666485.151656877;6165465.54110201
24026;023;66023;BOULETERNERE;Commune simple;0.6;1074;6205;17384;6206;17378;281;18;3;66;PYRENEES-ORIENTALES;91;LANGUEDOC-ROUSSILLON;23695;12823.6303845309;10851354.56;Marie Odile Durand & Herve Puis;666192.833644382;6171726.51978653
24027;024;66024;LE BOULOU;Commune simple;4.4;1465;6406;17245;6407;17248;121;03;1;66;PYRENEES-ORIENTALES;91;LANGUEDOC-ROUSSILLON;23696;16146.5595740659;14495163.8211983;Boris Baillat;686218.072901001;6158544.20571688
24028;025;66025;BOURG-MADAME;Commune simple;1.2;775;5676;17145;5690;17149;1174;13;3;66;PYRENEES-ORIENTALES;91;LANGUEDOC-ROUSSILLON;23697;10643.6876452233;7723441.52140021;Boris Baillat;614439.073117299;6149279.52761165
24029;026;66026;BROUILLA;Commune simple;0.6;798;6466;17293;6459;17302;59;17;2;66;PYRENEES-ORIENTALES;91;LANGUEDOC-ROUSSILLON;23698;13010.6810155854;7855782.87671757;Boris Baillat;691457.848682615;6163871.0314953
24030;027;66027;LA CABANASSE;Commune simple;0.6;326;5817;17219;5810;17221;1551;06;3;66;PYRENEES-ORIENTALES;91;LANGUEDOC-ROUSSILLON;23699;10978.4273343745;3518348.00186079;Boris Baillat;626550.639217275;6156287.51313645
24031;028;66028;CABESTANY;Commune simple;8.3;1060;6497;17420;6500;17419;29;20;2;66;PYRENEES-ORIENTALES;91;LANGUEDOC-ROUSSILLON;23700;14079.2149874759;10388359.1538038;Boris Baillat;695638.377433363;6175514.20695517
24032;029;66029;CAIXAS;Commune simple;0.1;2801;6285;17310;6267;17330;435;17;2;66;PYRENEES-ORIENTALES;91;LANGUEDOC-ROUSSILLON;23701;26221.3111781214;28166467.6070893;Boris Baillat;672263.380917325;6166806.99935895
24033;030;66030;CALCE;Commune simple;0.2;2387;6342;17506;6344;17494;193;30;2;66;PYRENEES-ORIENTALES;91;LANGUEDOC-ROUSSILLON;23702;20642.2656963012;23991322.9122746;Etienne Ouvrard & Matthieu Vaslin;680105.994358927;6183133.51163347
24034;032;66032;CALMEILLES;Commune simple;0;1347;6278;17276;6275;17275;489;03;1;66;PYRENEES-ORIENTALES;91;LANGUEDOC-ROUSSILLON;23703;16084.677154913;13177836.7436128;Boris Baillat;673037.991911606;6161367.07722834
