Group.1,Group.2,x
5a0add21845fc1000f4dfe45,FALSE,240
5a0afe41c0d9e5000d35b7f0,FALSE,239
5a0b1ced845fc1000d97e16f,FALSE,247
5a0c18b415ce6d000e1fbee9,FALSE,231
5a0c4ab624b710000f59a1b1,FALSE,242
5a1c5060ef3e89000f7b77f0,FALSE,241
5a1c8891ea13e7000d0e1896,FALSE,215
5a8d4cd791e1fc000f83d4da,FALSE,46
5a8d4d4e91e1fc000f83d4ec,FALSE,46
5ae9c9df2a276f000ef4b19e,FALSE,245
5ae9d35d2a276f000ef4b257,FALSE,229
5aeabf3e0a2aa8000fc96298,FALSE,237
5b23accf6037f0000ecb92ac,FALSE,238
5b278458d0b389000e329002,FALSE,221
5b278db1475010000f5a2688,FALSE,230
5b27a6e7475010000f5a2a5c,FALSE,205
5b27aca5475010000e5a46d1,FALSE,205
5b326c64c4e03f000e6de3b6,FALSE,205
5b335e931964f2000f81745b,FALSE,46
5b34a0c96aa1bb000dc5c387,FALSE,46
5b3df957a9de0b000e482c6d,FALSE,46
5b4c5ad7689f11000e32a159,FALSE,46
5b4d130a1fd786000fdae169,FALSE,243
5b4f174be66d97000f6d2d89,FALSE,46
5b4f5d4285b569000d25fc84,FALSE,93
5b51af218e3c23000ddef466,FALSE,46
5b56cd316b9870000ec6bb91,FALSE,46
5b5aea9e539fa1000dd25dcd,FALSE,46
5b603b25c9137e001a6b606e,FALSE,46
5b6d6612c54807000fcc0acc,FALSE,233
5b6d7d47e6b769000d331ecc,FALSE,205
5b6d813fe6b769000fe44924,FALSE,205
5b6d8a74e6b769000e63b5de,FALSE,242
5b7547b3ed5d59000f71665b,FALSE,231
5b7c020df95488003765838f,FALSE,202
5b7c38426295a0002bc918bc,FALSE,46
5b7d550b934c7d000f94815d,FALSE,241
5b7e7662dce997000de09c8d,FALSE,207
5b852670557000000d13e92b,FALSE,46
5b86702dcec8e3000f8c2b71,FALSE,46
5b86a7eabd83bd000e9a1610,FALSE,245
5b87a2bd94b9ea000df9ac8b,FALSE,46
5b88f6fda69992000ed4eca8,FALSE,46
5b8cf606ef44b4000e2bc8d3,FALSE,243
5b8cfae2239b16000e68d6bc,FALSE,248
5b8cff5f239b16000fbd80ad,FALSE,242
5b8d02ed0e9905000dbc37a9,FALSE,243
5b8d07aa239b16000fbd8624,FALSE,241
5b8d0b44239b16000e68e1e6,FALSE,244
5b8d22400e9905000e172298,FALSE,245
5b8d30af0e9905000f24236c,FALSE,244
5b8d35a1239b16000fbda1bc,FALSE,239
5b9621c80da46a000f72a3b1,FALSE,46
5b9f60e7ae35ae000dadf7de,FALSE,46
5ba0ee0d7441a2000e95dbec,FALSE,212
5ba109347441a2000f4806eb,FALSE,21
5ba2506adad2ec000e3be790,FALSE,223
5ba263bdfd43a2000e07746e,FALSE,46
5ba3af0d1939c3000d62374a,FALSE,46
5ba8a7e45b68f4000e43a9ab,FALSE,144
5ba8d21d5b68f4000d78d7c5,FALSE,46
5ba8f74ddb2b44000deb00f2,FALSE,46
5ba8f975429364000d092104,FALSE,46
5bab8e78d3846b000f15dbdc,FALSE,154
5bac821701bb39000d1712bb,FALSE,243
5bacbd4f82b3d6000d7c7d5e,FALSE,242
5bacdf5f82b3d6000f9cdbe9,FALSE,129
5bacefd782b3d6000d7c8fce,FALSE,46
5bacfa1e01bb39000f7aba30,FALSE,206
5badf5ff740c0f000de1d609,FALSE,129
5bae03b52c63d0000d36ab50,FALSE,46
5bae08832c63d0000f9e4743,FALSE,216
5bb1f1c98657cb000e2d7dde,FALSE,46
5bb2131f8657cb000d809666,FALSE,187
5bb21853b915ef000e726136,FALSE,46
5bb34f521fd7c8000f957b0f,FALSE,238
5bb37dff1fd7c8000dc15051,FALSE,246
5bb4b184ffe34d000e683599,FALSE,241
5bb4ce03b245a9000f3f3279,FALSE,247
5bb5c0c8df2b05000f8b4989,FALSE,21
5bb5dddb0eb4fc000dcd0f73,FALSE,243
5bb60e66df2b05000d5557bf,FALSE,233
5bb627bd0eb4fc000dcd1e34,FALSE,200
5bb70e3b2e5008000df92804,FALSE,202
5bb753f58b044d000f3b8205,FALSE,242
5bb779298b044d000ea70390,FALSE,245
5bbb6295af970e000e98f3c1,FALSE,246
5bbca0b2ad94d9000ff7477f,FALSE,227
5bbcbbb6ad94d9000ff74c3d,FALSE,237
5bbdce9c12ed55000ea8957f,FALSE,182
5bc88b11050e9c000da691e8,FALSE,243
5bcd90d988c7d3000f15949f,FALSE,241
5bcd954a88c7d3000f1596ad,FALSE,246
5bd980b461c847000d46f19b,FALSE,226
5bf3e3fd085a74000e7ebbd1,FALSE,46
5bfefd6a21cf12000f735cd7,FALSE,240
5bfefdc421cf12000f735cd9,FALSE,92
5c38a1c35d1d83881800b420,FALSE,205
5c38a1c35d1d83881800b422,FALSE,205
5c38a1c35d1d83881800b424,FALSE,205
5c6ec7dc7f1c83a809000029,FALSE,205
5c6ec7dc7f1c83a80900002b,FALSE,205
5c6ec7dc7f1c83a80900002d,FALSE,206
5c6ec7dc7f1c83a80900002f,FALSE,205
5c6ec7dc7f1c83a809000031,FALSE,205
5c6ec7dc7f1c83a809000033,FALSE,205
5c6ec7dc7f1c83a809000035,FALSE,205
5c6ec7dc7f1c83a809000037,FALSE,205
5c6ec7dc7f1c83a809000039,FALSE,205
5c6ec7dc7f1c83a80900003b,FALSE,206
5c6eca2e7f1c83a80900003d,FALSE,205
5c6eca2f7f1c83a80900003f,FALSE,205
5caaff91743b8d000d39b771,FALSE,247
5cab0afa743b8d000f6f779c,FALSE,246
5cab1292bb0acb00165dafea,FALSE,236
5cab1ae1743b8d000d39bdbb,FALSE,245
5cab2222bb0acb000f8fdce7,FALSE,240
5cab2ad2bb0acb000f8fe0fa,FALSE,248
5cab33b9743b8d000d39ca0f,FALSE,247
5cab3c1bbb0acb00165dc1b7,FALSE,245
5cab45c4743b8d000d39cfac,FALSE,236
5cab500e743b8d000d39d372,FALSE,237
5caefe0cc29820000dd785a2,FALSE,238
5caf07df7fe1b1000f51bd73,FALSE,205
5caf0f7ac29820000e3fe09a,FALSE,243
5caf16b3c29820000dd7890d,FALSE,246
5cb04bac2b97b8000ec6a93f,FALSE,245
5cb0b2d9dc6f34000dc40893,FALSE,243
5cb84c4df3a751000e856220,FALSE,205
5cd15973deaeaf000f35887d,FALSE,205
5cd161d4655e19000e3727a9,FALSE,205
5cd16dc4deaeaf000e1daae9,FALSE,205
5cd17362deaeaf000dd4caa3,FALSE,205
5cd179fedeaeaf000f358dce,FALSE,205
5cd17f78deaeaf000f358f41,FALSE,208
5cee86350034e3000de5ed17,FALSE,205
5cee96c60034e3000ff54de2,FALSE,211
5d0816e74bb024000d894c65,FALSE,246
5d0a35433b0a20000de52564,FALSE,238
5d284a653e2fcc000fab9613,FALSE,204
5d2da3ffee0ab1000f8f2cf4,FALSE,44
5d3727a0ae3be7000efb1877,FALSE,46
5d38312cae3be7000f2a5e32,FALSE,46
5d3845e7ae3be7000efb41c0,FALSE,46
5d385d54ae3be7000de29db5,FALSE,46
5d39a2e041b6b000b2deee30,FALSE,46
5d403aec426179000d02feec,FALSE,46
5d415006cb5935000fe8586c,FALSE,45
5d4299c6e07fe3000d75d578,FALSE,46
5d4ac22870da3d000efd10f4,FALSE,247
5d4acb4070da3d000fbf96c0,FALSE,245
5d4ad15eef9f21000ed3d1e2,FALSE,245
5d4ad5e870da3d000fbf9dea,FALSE,247
5d4ad8a370da3d000d640442,FALSE,232
5d6f8e169f6e5f000e4419eb,FALSE,235
5d6f907850a98b000d960a99,FALSE,243
5d6f9e0a50a98b000d96108d,FALSE,247
5d6fa09850a98b000f4758e4,FALSE,246
5d6fa41350a98b000e648b43,FALSE,245
5d7260cfd86449000dc6dc3b,FALSE,46
5d77acef993d07000d8e55cd,FALSE,46
5d7818ba993d07000e447a62,FALSE,246
5d7b88a662014b000e521711,FALSE,46
5d835a4cb0910f000dcb111a,FALSE,46
5d889272b822a3000e1edfff,FALSE,46
5d8a3918eee8fb000ecdd1a4,FALSE,200
5d8b29e7eee8fb000f49fde1,FALSE,201
5d8b418eeee8fb000d7aad96,FALSE,199
5d8b49feeee8fb000ecdfada,FALSE,46
5d8b6a09f48128000f7029dd,FALSE,211
5d8b820eeee8fb000d7ab768,FALSE,35
5d91c7ec2cfa4d000fabebcf,FALSE,46
5d945e09e825f5000f06c68b,FALSE,46
5d9d8dd83f2013000d956fe9,FALSE,46
5dd2590beaec2e000f9d5ba1,FALSE,240
5dd265a9993dee000d894789,FALSE,244
5dd26f04993dee000d894c4d,FALSE,242
5dd278bfeaec2e000f9d67a8,FALSE,233
5dd29064993dee000d895913,FALSE,241
5dd297c4993dee000d895ba7,FALSE,247
5dd29fb6eaec2e000f9d76e7,FALSE,248
5dd2afc3993dee000f8274bf,FALSE,246
5df36195475cec000d03aebb,FALSE,46
5dfa015d66e06d000f3d5e62,FALSE,246
5e0c6614c397b3000d6e6a5f,FALSE,247
5e0dd5d276a057000f29778d,FALSE,240
5e0e6f44b0e65c000d0b4859,FALSE,225
5e0f109bb0e65c000edbbf8a,FALSE,247
5e0f90088e3820000f7c0465,FALSE,211
5e10e1118e3820000f7c1f52,FALSE,205
5e14e814ae8e20000f676848,FALSE,216
5e1712afb03485000f0d752a,FALSE,230
5e18d8535b3eb0000db56b26,FALSE,234
5e1a16aeef88a6000e694545,FALSE,234
5e1c2280d4f2bf000df77df2,FALSE,242
5e1eec28146444000e1e665d,FALSE,245
5e1fa58eca3748000dab1f1f,FALSE,243
5e2066c4ca3748000e643857,FALSE,236
5e20a80e33f965000f1a4ae7,FALSE,228
5e25c8d2ad9adb000f19d770,FALSE,243
5e2809ed86f704000e0548f4,FALSE,244
5e331bb05e6dc0000d0c34e6,FALSE,240
5e342f2ee52ad3000d6ce575,FALSE,236
5e3481dbe52ad3000f983769,FALSE,241
5e37c56f7886d4000d0642e1,FALSE,243
5e391e8795ad8d000d6fa892,FALSE,246
5e84d66ad86fd3000f33b2f3,FALSE,198
5e9ff7cd5d4d3fbc42000049,FALSE,246
5e9ff7ce5d4d3fbc4200004b,FALSE,46
5e9ff7ce5d4d3fbc4200004d,FALSE,245
5e9ff7ce5d4d3fbc4200004f,FALSE,180
5e9ff7ce5d4d3fbc42000051,FALSE,46
5e9ff7ce5d4d3fbc42000053,FALSE,46
5e9ff7ce5d4d3fbc42000055,FALSE,45
5e9ff7ce5d4d3fbc42000057,FALSE,46
5ef1a9dd189eba0011e54185,FALSE,240
5ef300eb67da67001175b2d0,FALSE,244
5ef5b230ed146b00100364c8,FALSE,176
5ef9dc686566bc00118ce0cb,FALSE,222
5efaf6fdd09aec0011c340c4,FALSE,132
5efc5d6b1dd38f0011497e9c,FALSE,168
5eff034a39544100119c9d28,FALSE,244
5f032ec2268f84001086d0d0,FALSE,46
5f0430974f3219000fa1a3bd,FALSE,46
5f0434394f321900100c04c1,FALSE,247
5f0450ec4f3219000fa1b457,FALSE,46
5f06e47a4fa01300110a78c0,FALSE,244
5f06fe6f4d219d001081fa37,FALSE,246
5f084318941d000011de1e44,FALSE,46
5f09c33eb767de000f56b02a,FALSE,46
5f100310027df0000f2ad23a,FALSE,46
5f106024027df00011189d31,FALSE,162
5f1063b9ef3375000f0d736b,FALSE,181
5f1065c6ef33750010372d01,FALSE,165
5f10667e027df000104ca0ca,FALSE,173
5f10671b027df0000f2af903,FALSE,185
5f1067a3ef33750010372d65,FALSE,137
5f106806027df0000f2af926,FALSE,153
5f10687aef33750010372d90,FALSE,135
5f106920ef33750010372dab,FALSE,154
5f1069f7027df00011189f06,FALSE,199
5f106b3e027df000104ca1c9,FALSE,157
5f183554901c250011b07b1e,FALSE,46
5f228a2b8d3466000f755c1c,FALSE,46
5f451db3bf29ac000f673bce,FALSE,240
5f475bea197b3a000fd13ebc,FALSE,247
5f47608ecc0f72001058a9c4,FALSE,46
5f47c213197b3a001053ce03,FALSE,219
5f47c2cfcc0f72001058c9b8,FALSE,163
5f47c350cc0f72000f5a729b,FALSE,162
5f47c3cacc0f72000f5a72c9,FALSE,212
5f47c436cc0f72000f5a7302,FALSE,205
5f47c494197b3a001053cf29,FALSE,209
5f47c532197b3a000fd16167,FALSE,206
5f47c59acc0f72001058cb17,FALSE,109
5f47c639cc0f7200112605e3,FALSE,223
5f47c713cc0f72001126063e,FALSE,205
5f47c76ccc0f72000f5a7467,FALSE,166
5f4e0d2795a98d001076e4fb,FALSE,248
5f4e284795a98d0011269c68,FALSE,46
5f4f41e5ef3d130011ae3536,FALSE,247
5f4f5236ef3d130011ae3e3b,FALSE,46
5f50f6c97c391f001197ff52,FALSE,228
5f5b280cf55ba400104d3fc4,FALSE,46
5f65b161dcd5e70011f47cf2,FALSE,46
5f74afc9876abd000f542c58,FALSE,46
5f74b18e5caaee000fbdac83,FALSE,215
5f74b2be876abd000f542e0e,FALSE,231
5f74b4a85caaee00117fcdc8,FALSE,238
5f7834290558890011e67b23,FALSE,244
5f7835a327b4cb0011d91b85,FALSE,237
5f7837fc0558890010150e81,FALSE,156
5f7c1d1f50a21e000f1af6ab,FALSE,140
5f7d7bfec3e26a000f9ce913,FALSE,237
5f7d9dfcc3e26a00111c0f8a,FALSE,235
5f7da738b7ec6100107c1d10,FALSE,25
5f7da9dbb7ec6100110a8d41,FALSE,10
5f8469127ab7500011d853bf,FALSE,46
5f8efba96e5f960011d87d5d,FALSE,182
5f96e6eff587ef0011689041,FALSE,14
5f996aa55af85d000fc245a9,FALSE,243
5f996d475af85d000fc245ad,FALSE,245
5f99761d3619f50010828ffb,FALSE,239
5f9988573619f5000f156a55,FALSE,248
5f9990913619f5000f156b25,FALSE,246
5f9992bd5af85d000fc24ca6,FALSE,236
5f999b583619f50010829771,FALSE,207
5f999c6b3619f5000f156cf8,FALSE,176
5fbcd792b43563000f5b68eb,FALSE,180
5fbcd8e5d66266000f7ecda4,FALSE,183
5fbcf0a8d662660011d9fd8e,FALSE,184
5fbcf104b43563000f5b6f49,FALSE,166
5fbcf147d662660011d9fd98,FALSE,186
5fbcf177b4356300101865d6,FALSE,138
5fdb48d71feb080011562f5d,FALSE,244
5fdc6f0d1feb080011564597,FALSE,245
5fdca108ad6aa300111aa9cd,FALSE,243
5fe08854dc00ab0011ca8029,FALSE,235
5fe0b46edc00ab0011ca85b3,FALSE,226
5fe20821463f180011f3408c,FALSE,209
5fe3121a463f180011f34298,FALSE,225
5fe34dc7757dc8000fa03e16,FALSE,240
5fe47176f84ada00107eed79,FALSE,242
5feee906d413ff00116ce639,FALSE,222
5fef1695f87949000f5bdb4c,FALSE,247
5fef562fa6bab4001153587a,FALSE,242
5fef830c256473000fcceb52,FALSE,246
5ff6f9c569d376001143127f,FALSE,244
60100dfc2eb46e0010327ee7,FALSE,238
60111b61eb4e1800110412d3,FALSE,246
60140378dd8e27000f4c0a87,FALSE,242
6017d6df6c8ff1000fa21395,FALSE,241
601834226c8ff100103bddb9,FALSE,243
601e3c1266e915000f00799a,FALSE,245
601ec8dc2960420011bae12c,FALSE,205
601f9b997af29e00114913d8,FALSE,242
60be30d1f3b5e30010df6648,FALSE,239
60be38edf3b5e3000fdcd5f9,FALSE,247
60be4b3bf3b5e3000fdce497,FALSE,247
60be587ff3b5e300115274bf,FALSE,248
60cca6e01423f4000ff25527,FALSE,46
60d0572e739b8a000f59852a,FALSE,46
60d192a3527565000f799b40,FALSE,247
60d198e089da44000f0b77e6,FALSE,246
60dc293ae1b8d7000f037954,FALSE,237
60dd880641fa3e0010458f24,FALSE,46
60dede1aa3a768001146a3b8,FALSE,46
60df3329c3444a00106384bb,FALSE,210
60e2b615027908000f7c9b86,FALSE,46
60e71233d2f94a00114a6189,FALSE,242
60e71441d2f94a000f6ca0e9,FALSE,223
60fea69a675a260010f54149,FALSE,167
6107b98d7bc4891065574174,FALSE,46
6107c0ed6ce6675a92cf90cf,FALSE,46
611635d7b1ab2b2a562b4423,FALSE,119
61165b21e50b1d85614e6669,FALSE,227
61167fa99bc85e1141475c30,FALSE,70
611a12a61ae6c3c66860f3de,FALSE,225
611bbf663ca5e363dc5421d6,FALSE,206
611bc6d56cef9b4fd0cf7ba4,FALSE,247
611bcc9a9d244d9367d9aed9,FALSE,199
611bd264ce13ccffdabd3118,FALSE,133
611bd4d2705dc0ed5cac16c3,FALSE,205
611bd72ea008989dc9acd89a,FALSE,240
611bd8e7705dc0ed5cac1bb2,FALSE,156
611bdb57ce13ccffdabd3acf,FALSE,235
611bddc2705dc0ed5cac2105,FALSE,219
611be01f6cef9b4fd0cf95d4,FALSE,247
611be1f59d244d9367d9c5df,FALSE,244
611e4e1bf403f7ed18fd09d7,FALSE,46
6124b86d3d54fb5f7e5d58e8,FALSE,46
6124c1a4f1b023517d7a1355,FALSE,46
6125fefbe051d02ba89f752a,FALSE,136
6126052ceb78a22fb9ea5863,FALSE,239
612607d3eb78a22fb9ea5a70,FALSE,114
612699348da9dc080ed634ff,FALSE,117
61289178e12c11ab8e36ba2b,FALSE,219
6128b7282233557c207ac0d9,FALSE,186
6128c098066f58ba110ec801,FALSE,46
612cb4aae4fde6a3e9e0d0db,FALSE,188
612cb6a1a25899b49c50f27a,FALSE,242
612f3ab71fbb436970b9c12c,FALSE,233
612f42e41fbb436970b9c99b,FALSE,46
612f555dea10b1d11a1e1a72,FALSE,76
612f64cbd8563c4cb12d5c30,FALSE,213
61362ca7ee9e0b8a0867a4e6,FALSE,233
613e6dc6760d0532bf5aa971,FALSE,167
613e72cfd2948d3225e1285a,FALSE,242
613e7792260b79826061a944,FALSE,173
613e7cdb260b79826061ad3d,FALSE,240
613e7ee9760d0532bf5ab581,FALSE,246
613e830a34c21235d9249125,FALSE,214
613f58d31d603c91fe7a0ad4,FALSE,246
613f5abd67e30e2b570537b1,FALSE,197
613f5d66f5c24b8d97b3fcf3,FALSE,207
613f608cf5c24b8d97b400c9,FALSE,208
613f660d3d295ae82fda15b9,FALSE,199
6141f4736d414a97089dd12c,FALSE,243
6141fe9a755446a8255be254,FALSE,245
614209e9fdfd43e8396250b4,FALSE,238
6142100bff47af36f3165fb1,FALSE,247
6143312eff47af36f316a390,FALSE,245
61434debfdfd43e839629f77,FALSE,246
61541f2fecb91464aae01989,FALSE,236
615edded8d90b65779ac2cc7,FALSE,247
615eea3468b7fc320bde8e10,FALSE,235
61604deb6999464313e2e316,FALSE,60
617135a5a44fc02ec20ae7cf,FALSE,232
61713655743d80af83a112c0,FALSE,245
5603e7068da638000d6cfa9f,TRUE,68
5615351ae85d0b000edb870c,TRUE,46
5633785de6629a000d73211a,TRUE,47
5639bd7d4a1a64000ee8178d,TRUE,46
56420f8e38767e001580d201,TRUE,46
5642100637b83000159a3639,TRUE,46
5642272238767e001580d2d6,TRUE,232
56449b15bf1fcc000e34d4ab,TRUE,46
56460908caebec000d753216,TRUE,46
5649ffd9b082bb000e4477dc,TRUE,46
564b591ad3e6ed000e6a5326,TRUE,46
5655b592b9f698000d2b11e1,TRUE,242
5655b5c9b20ecb000eac550c,TRUE,245
5655b69eb20ecb000cb09eb0,TRUE,90
5655c2fcb20ecb000d83ed3d,TRUE,46
56586e9af40305000d5aa419,TRUE,75
56587a2af61d63000d02245b,TRUE,46
56fa394b1b19e4000ca566e2,TRUE,188
56fa47981b19e4000ca56837,TRUE,208
56fa48a28b5e22000d7c8116,TRUE,157
56fa49a31b19e4000ec13fff,TRUE,192
56fa4a0d1b19e4000ca56864,TRUE,209
571baaee141dde000da4f20c,TRUE,46
571cab2e2c83ca000e7b4d66,TRUE,46
571fa853e99fba000d3749c2,TRUE,46
57237a7dca5968000d69343b,TRUE,46
57285ba39483f5000dc55bbd,TRUE,46
57484bcf9f0634000e7dad33,TRUE,90
574f244ca016f1000c74f312,TRUE,46
57724de98b9a5d000c01a6a8,TRUE,236
5772aa018b9a5d000c01a9b3,TRUE,239
577398ecdf212e000d120861,TRUE,177
57739f5edb0617000e66e48a,TRUE,242
5774ecbd3893f6000d8109e0,TRUE,46
577b8a4689a6e5000e0848a4,TRUE,46
577b8d07191ea6000cedc477,TRUE,46
577b8dce191ea6000e6a4a0d,TRUE,46
577bcbc2c6fbb2000e646aa3,TRUE,243
577bcc4ec6fbb2000e646abd,TRUE,154
577bcde1c6fbb2000e646b1b,TRUE,21
577bceabc6fbb2000e646b4e,TRUE,154
577bcf3389a6e5000e085a44,TRUE,242
577bd3a9c6fbb2000cd14c74,TRUE,244
577bd6f7c6fbb2000de70f73,TRUE,204
577bd7b1c6fbb2000e646da7,TRUE,240
577bd9d189a6e5000cfe2967,TRUE,216
577bda60c6fbb2000de71069,TRUE,239
577bdb24c6fbb2000de710a9,TRUE,46
577bdb7389a6e5000de42a88,TRUE,242
577bdc6dc6fbb2000e646ed7,TRUE,46
577bdcf0c6fbb2000e646f04,TRUE,154
577bdd6a89a6e5000cfe2a62,TRUE,21
577bde12c6fbb2000cd14f53,TRUE,46
577bde7789a6e5000de42b70,TRUE,177
577e04498e66ff000c83897b,TRUE,46
577e5d9a69bc94000ea5d748,TRUE,224
577f78e069bc94000ea5fbdf,TRUE,244
577f7a4df3044c000ded321e,TRUE,239
577f7ac369bc94000ccdf1f8,TRUE,240
577f7facf3044c000e8a72fd,TRUE,243
577f802df3044c000e8a7323,TRUE,229
577f84db69bc94000ccdf4a0,TRUE,46
577f855869bc94000ccdf4a6,TRUE,46
57833771e9e96b000c367b7e,TRUE,218
578337e4e9e96b000de22711,TRUE,242
57833926e9e96b000de22713,TRUE,202
578339d49c68ad000c610695,TRUE,238
57833adde9e96b000e29626a,TRUE,214
57833b49e9e96b000c367b80,TRUE,207
57833bba9c68ad000d9c7a13,TRUE,218
57833d03e9e96b000e29626c,TRUE,216
57833d9be9e96b000de22715,TRUE,211
57833e169c68ad000d9c7a15,TRUE,232
57833e729c68ad000e106444,TRUE,240
57835f06e9e96b000e2962f3,TRUE,210
57835f7d9c68ad000e1064dd,TRUE,243
5783a465e9e96b000c368bc2,TRUE,206
5783a5c0e9e96b000c368bfd,TRUE,46
5783a6c5e9e96b000de2385e,TRUE,46
5783a742c59a01000df977d9,TRUE,46
5783a812c59a01000cc2037f,TRUE,46
5783a892e9e96b000de238c2,TRUE,46
5783a92cc59a01000cc203bc,TRUE,46
5783a9b3e9e96b000de238f9,TRUE,46
5784ba24c59a01000cc226f4,TRUE,211
5785fe62a4fd00000ce7f8eb,TRUE,203
5785ff51a4fd00000d078ecb,TRUE,211
57860078033d97000e504895,TRUE,216
578600d3a4fd00000d078edb,TRUE,216
57860245033d97000e5048ad,TRUE,214
5786038f033d97000e5048bd,TRUE,217
5786043ea4fd00000d078eff,TRUE,225
578606b0033d97000e5048e2,TRUE,19
5786071a033d97000d1112bb,TRUE,21
57860788033d97000cb4421b,TRUE,21
578607ff033d97000cb44222,TRUE,20
57860ac3a4fd00000ce7f96a,TRUE,235
57860b2e033d97000e504916,TRUE,242
578616f7a4fd00000ce7fa01,TRUE,164
578f2640588acb000ddc3d1e,TRUE,244
578f4b53c2250f000d934839,TRUE,154
5790a064b5245d000c5853c4,TRUE,46
5790a1eeb5245d000e6e8795,TRUE,215
5790a4d13d2942000eda98d1,TRUE,46
5790a54b3d2942000c179251,TRUE,233
5790a7113d2942000eda98d5,TRUE,213
5790a7a3b5245d000e6e8797,TRUE,212
5790a9aa3d2942000eda98d7,TRUE,228
57920f021e60a1000d9813e2,TRUE,217
5792109ca449d9000c3a0ab8,TRUE,46
579210fa1e60a1000e4e3237,TRUE,46
5792129aa449d9000c3a0b0c,TRUE,46
5792165e1e60a1000c174f16,TRUE,215
579216ed1e60a1000e4e3303,TRUE,233
579217e41e60a1000d981534,TRUE,237
579218aea449d9000e205cb2,TRUE,240
5792195e1e60a1000e4e3359,TRUE,243
579219e31e60a1000c174f9f,TRUE,46
57921a6ea449d9000e205d04,TRUE,212
57921d2fa449d9000e205d85,TRUE,46
57921da0a449d9000c3a0cd5,TRUE,46
57921e0e1e60a1000d981659,TRUE,46
57978e30318734000c7cff28,TRUE,154
579885b1fc1573000e6acdb5,TRUE,154
5798b0b0fc1573000e6acebd,TRUE,21
5798b1694bbec1000d7742b1,TRUE,211
5798b2fefc1573000e6acef5,TRUE,21
5798b46e4bbec1000cfa390e,TRUE,46
5798b4d2fc1573000d9dfdad,TRUE,46
5798b806fc1573000d9dfde9,TRUE,46
5798b8c54bbec1000cfa396e,TRUE,46
5798bdba4bbec1000ef2faa3,TRUE,46
5798bfabfc1573000c002fe0,TRUE,46
5798c0d24bbec1000cfa3a14,TRUE,46
579f1b0f254fe2000cc94d88,TRUE,242
579f42a5254fe2000da54f37,TRUE,234
57a450e11383d9000e50e23d,TRUE,246
57a8a7386babba000e966a5a,TRUE,46
57ada3363b516a000ecbc121,TRUE,46
57adcbf8a3c498000d8f94a6,TRUE,46
57adda48a3c498000e982588,TRUE,46
57ade5f93b516a000ecbc8a9,TRUE,46
57b33d9af16cf3000eeef9bf,TRUE,46
57b343ddf16cf3000c913150,TRUE,246
57bb09ff992d9c000c787465,TRUE,46
57bb0a94189513000e795054,TRUE,47
57bb0b23189513000da73678,TRUE,46
57bb0b66992d9c000ddde823,TRUE,46
57bb0c61992d9c000ec804d8,TRUE,46
57bb0cec992d9c000ddde832,TRUE,46
57bb10d4992d9c000ec804f6,TRUE,46
57bb1114189513000ce421d5,TRUE,42
57bb1174189513000e795088,TRUE,46
57bb11ac992d9c000ec80500,TRUE,46
57bb1237189513000e795091,TRUE,46
57bb12a9992d9c000ec80508,TRUE,46
57bb132c189513000ce421ec,TRUE,46
57bb1368992d9c000ec8050e,TRUE,46
57bb13c6992d9c000ec80512,TRUE,46
57bb13fd992d9c000ec80514,TRUE,46
57bb1536189513000ce421fa,TRUE,46
57bb1593189513000da736be,TRUE,46
57bc21f4189513000e795f10,TRUE,155
57bc235b992d9c000dddf752,TRUE,47
57bd50cf2417ea000e145f11,TRUE,46
57bd51042417ea000df3a2f2,TRUE,46
57bd51caffdbe1000e09f11c,TRUE,46
57bd51ff2417ea000cd0dbdb,TRUE,46
57bd52ecffdbe1000d56297e,TRUE,46
57bd53312417ea000df3a2f7,TRUE,46
57bd5433ffdbe1000e09f124,TRUE,46
57bd54e22417ea000cd0dbe0,TRUE,46
57bd5a91ffdbe1000e09f12b,TRUE,46
57bd5ac22417ea000e145f1b,TRUE,46
57bd5b0cffdbe1000d562989,TRUE,46
57bd5b3b2417ea000cd0dbe6,TRUE,46
57bd5b9fffdbe1000c46a8ea,TRUE,46
57bd5bd32417ea000cd0dbe8,TRUE,46
57bd5c1cffdbe1000c46a8ed,TRUE,46
57bd5c48ffdbe1000c46a8f1,TRUE,46
57bd5c9b2417ea000cd0dbeb,TRUE,46
57be9c981fae99000d76094e,TRUE,46
57be9cc3edd490000e1a6e0c,TRUE,46
57bea2fb1fae99000d760995,TRUE,46
57bea3211fae99000c7e36bd,TRUE,46
57bea368edd490000dfb1df5,TRUE,46
57bea3c61fae99000eb9ec9b,TRUE,46
57bea3ee1fae99000eb9eca1,TRUE,46
57bea42fedd490000dfb1dfe,TRUE,46
57bea46cedd490000e1a6e60,TRUE,46
57bea48eedd490000e1a6e63,TRUE,46
57bea4cf1fae99000d7609ae,TRUE,46
57bea4fb1fae99000c7e36de,TRUE,46
57bea53cedd490000cf64dbb,TRUE,46
57bea5601fae99000eb9ecba,TRUE,46
57bea6071fae99000eb9ecc9,TRUE,46
57bea62e1fae99000c7e36fb,TRUE,46
57bea6661fae99000eb9ecd1,TRUE,46
57bea690edd490000dfb1e1c,TRUE,46
57bf12c6346d52000d1af0d3,TRUE,46
57bf132b346d52000c131e7d,TRUE,46
57bf1389346d52000c131e83,TRUE,46
57bf13b5346d52000e17e305,TRUE,46
57bf1419d449f4000ea65eb3,TRUE,46
57bf1442d449f4000ce5b552,TRUE,46
