Scientific.name
Idaea camparia
Persicaria capitata
Onobrychis caput-galli
Cantareus apertus
Prasium majus
Ranunculus asiaticus
Trifolium tomentosum
Micromeria nervosa
Aegilops biuncialis
Fumana thymifolia
Xerocrassa cretica
Dasypyrum villosum
Agapanthia cynarae
Hordeum bulbosum
Ranunculus marginatus
Myrtus communis
Cercopis arcuata
Cerastium comatum
Ononis pubescens
Hypericum perfoliatum
Hypericum empetrifolium
Trochoidea pyramidata
Lachnaia zoiai
Lotus tetragonolobus
Echium angustifolium
Calocoris nemoralis
Pimpinella cretica
Rhagonycha nigritarsis
Ammi majus
Stipellula capensis
Fumana arabica
Achillea cretica
Picris pauciflora
Phalaris paradoxa
Xeromunda candiota
Scrophularia peregrina
Anoxia reisseri
Lithodora hispidula
Galium monachinii
Verbascum spinosum
Frankenia pulverulenta
Delosperma cooperi
Tulbaghia violacea
Ferula communis
Malcolmia flexuosa
Nephrolepis cordifolia
Bougainvillea spectabilis
Tradescantia cerinthoides
Melaleuca citrina
Pelargonium graveolens
Bulbine bulbosa
Araucaria heterophylla
Westringia fruticosa
Trachelospermum jasminoides
Nothoscordum gracile
Carpobrotus acinaciformis
Cyperus capitatus
Daucus pumilus
Kundmannia sicula
Centaurea spinosa
Echium arenarium
Elymus farctus
Ranunculus sardous
Orobanche pubescens
Rumina saharica
Lindholmiola lens
Sideritis romana purpurea
Calystegia silvatica
Asparagus setaceus
Oxalis debilis
Vicia eriocarpa
Convolvulus althaeoides tenuissimus
Acanthus spinosus
Lomelosia brachiata
Vicia pubescens
Filago aegaea
Sedum litoreum
Arum purpureospathum
Silene gigantea
Legousia hybrida
Trifolium grandiflorum
Orchis quadripunctata
Taraxacum aleppicum
Berberis cretica
Teucrium alpestre
Prunus prostrata
Lysimachia serpyllifolia
Polygala venulosa
Veronica thymifolia
Aubrieta deltoidea
Cerastium brachypetalum
Buglossoides incrassata
Trifolium uniflorum
Astragalus angustifolius
Veronica glauca
Mattiastrum lithospermifolium
Scandix pecten-veneris
Cerastium scaposum
Picnomon acarna
Podarcis cretensis
Lindholmiola barbata
Plodia interpunctella
Meganola strigula
Agrotis clavis
Phaiogramma etruscaria
Cleonymia yvanii
Hadena silenes
Scopula decorata
Mecyna asinalis
Eupithecia haworthiata
Sigara lateralis
Trox hispidus
Lasiorhynchites cavifrons
Spatalia argentina
Eudonia delunella
Charanyca trigrammica
Nola chlamitulalis
Scotopteryx mucronata
Eilema sororcula
Craniophora ligustri
Watsonalla uncinula
Recoropha canteneri
Idaea subsericeata
Amephana anarrhini
Zebeeba falsalis
Scopula marginepunctata
Alucita palodactyla
Horisme vitalbata
Dyspessa ulula
Itame vincularia
Peribatodes umbraria
Gerinia honoraria
Drymonia dodonaea
Oenothera lindheimeri
Lathyrus setifolius
Veronica peregrina
Drilus flavescens
Pechipogo plumigeralis
Lachnus roboris
Eruca vesicaria
Dyroderes umbraculatus
Gypsophila pilosa
Gypsophila vaccaria
Morus alba
Opuntia humifusa
Sitochroa verticalis
Scopula ornata
Porcellio laevis
Thyris fenestrella
Scrophularia juratensis
Chaenorhinum origanifolium
Osmylus fulvicephalus
Fraxinus ornus
Dinoptera collaris
Centaurea jacea jacea
Campanula speciosa
Hypomecis roboraria
Clepsis consimilana
Ecleora solieraria
Pyrausta sanguinalis
Pempelia palumbella
Apaidia mesogona
Pseudoterpna pruinata
Agrotis exclamationis
Cyclophora puppillaria
Callopistria latreillei
Deilephila porcellus
Aplasta ononaria
Costaconvexa polygrammata
Hesperomyces harmoniae
Archips xylosteana
Asalebria florella
Euchromius bella
Hoplodrina ambigua
Caradrina clavipalpis
Laspeyria flexula
Phytocoris flammula
Eublemma candidana
Metachrostis dardouini
Achyra nudalis
Patania balteata
Cirsium monspessulanum
Trichophaga bipartitella
Sabulina mesogitana
Silene pinetorum sphaciotica
Malcolmia chia
Albinaria idaea
Origanum dictamnus
Brassica cretica
Linum arboreum
Viola alba cretica
Arum creticum
Saxifraga rotundifolia
Valerianella echinata
Ranunculus sprunerianus
Rumex tuberosus
Silene cretica
Hypericum jovis
Solenopsis minuta
Ornithogalum collinum
Allium nigrum
Dionconotus neglectus major
Onobrychis aequidentata
Serapias bergonii
Sideritis romana curvidens
Geropogon hybridus
Lacerta trilineata polylepidota
Oeosporangium persica
Acer sempervirens
Alyssum simplex
Rumex bucephalophorus aegaeus
Haploprocta sulcicornis
Biscutella didyma
Myosotis refracta
Arenaria muralis
Juncus inflexus
Rubus caesius
Suaeda vera
Vicia monantha
Carcinus aestuarii
Triticum turgidum
Triglochin barrelieri
Ranunculus peltatus peltatus
Nola confusalis
Camelina microcarpa
Phyla nodiflora
Festuca heterophylla
Vicia johannis
Lamium moschatum
Echium parviflorum
Caucalis platycarpos
Conopodium majus
Doronicum pardalianches
Aesculus hippocastanum
Xanthorhoe montanata
Gymnocarpium dryopteris
Populus tremula
Siona lineata
Aurinia saxatilis
Umbilicus horizontalis
Galium murale
Podonta aubei
Fumaria macrocarpa
Sanguisorba verrucosa
Acrobasis consociella
Geotrupes spiniger
Idaea politaria
Oncocera semirubella
Eumannia oranaria
Tephronia sepiaria
Metasia cuencalis
Metasia suppandalis
Idaea mediaria
Sepiana sepium
Archips rosana
Hypsopygia costalis
Eudonia mercurella
Polyphaenis sericata
Eremobia ochroleuca
Nycteola revayana
Pediasia contaminella
Alophia combustella
Idaea eugeniata
Acronicta aceris
Mantispa styriaca
Marumba quercus
Idaea circuitaria
Eucrostes indigenata
Idaea predotaria
Noctua fimbriata
Sitochroa palealis
Eremocoris fenestratus
Cerambyx welensii
Aglossa brabanti
Chrysocramboides craterella
Sison amomum
Aegilops cylindrica
Dysauxes punctata
Parthenocissus quinquefolia
Cacoecimorpha pronubana
Etiella zinckenella
Symmoca signatella
Pleurota aristella
Cyclophora ruficiliaria
Epinotia festivana
Nycteola siculana
Xanthogaleruca luteola
Aglossa caprealis
Idaea infirmaria
Galleria mellonella
Parahypopta caestrum
Idaea laevigata
Chrysoperla carnea
Noctua janthina
Pseudotelphusa scalella
Idaea rubraria
Cyclophora suppunctaria
Loxostege sticticalis
Eublemma polygramma
Catephia alchymista
Carex distans
Carex tomentosa
Pterophorus pentadactyla
Euphorbia verrucosa
Metachrostis velox
Eurydema ventralis
Amorpha fruticosa
Sonchus maritimus
Lepidium latifolium
Hordeum marinum
Juncus maritimus
Rubia tinctorum
Anacyclus valentinus
Teucrium dunense
Scrophularia canina pinnatifida
Imperata cylindrica
Myrmeleon inconspicuus
Xerosecta explanata
Diogenes pugilator
Lutraria oblonga
Liocarcinus vernalis
Tritia nitida
Cymodocea nodosa
Dictyota dichotoma
Platystoma lugubre
Tibicina steveni
Hordeum vulgare
Carex caryophyllea
Meum athamanticum
Pulsatilla alpina apiifolia
Vicia orobus
Euphorbia hyberna
Pedicularis foliosa
Myosotis alpestris
Viola canina
Coincya monensis
Aria edulis
Luzula desvauxii
Alchemilla alpigena
Trollius europaeus
Mutellina purpurea
Philonotis fontana
Biscutella arvernensis
Epirrhoe tristata
Chrysosplenium oppositifolium
Cerastium alpinum
Festuca paniculata
Carabus auronitens
Cytisus oromediterraneus
Silpha tyrolensis
Pedicularis comosa
Dinothenarus fossor
Aglaostigma alboplagiatum
Barynotus obscurus
Scorzoneroides pyrenaica
Carabus nemoralis
Alnus glutinosa
Acrobasis legatea
Idaea obsoletaria
Thalera fimbrialis
Aethes williana
Beosus maritimus
Drasteria cailino
Idaea moniliata
Harpyia milhauseri
Cryphia algae
Nacerdes carniolica
Agalmatium bilobum
Agrotis ipsilon
Lecithocera nigrana
Pulmonaria montana
Salix aurita
Styphnolobium japonicum
Dermacentor reticulatus
Zeuzera pyrina
Malus domestica
Ranunculus repens
Rorippa pyrenaica
Artemisia verlotiorum
Vallisneria spiralis
Crepis biennis
Cardamine heptaphylla
Valeriana tripteris
Carex echinata
Ancistronycha abdominalis
Carex demissa
Rupicapra rupicapra
Stellaria nemorum
Senecio cacaliaster
Mystacides azureus
Ephestia elutella
Aporodes floralis
Stangeia siceliota
Idaea cervantaria
Opilo domesticus
Penestoglossa dardoinella
Paidia rica
Melissa officinalis
Talpa aquitania
Peucedanum alsaticum
Diascia rigescens
Scaevola nitida
Letharia vulpina
Glaucidium passerinum
Myzia oblongoguttata
Veronica allionii
Laserpitium halleri
Equisetum palustre
Betula pubescens
Rosa villosa
Mitopus morio
Tettigonia cantans
Acanthis cabaret
Cetraria islandica islandica
Chamaemespilus alpina
Pogonatum urnigerum
Soldanella alpina
Orthilia secunda
Rhaponticum scariosum
Cryptogramma crispa
Erebia montanus
Carsia lythoxylata
Idaea blaesii
Eublemma pura
Caradrina flavirena
Cucullia xeranthemi
Oegoconia novimundi
Trichoferus fasciculatus
Entephria caesiata
Betula pendula
Trifolium alpestre
Polygonatum verticillatum
Minuartia rostrata
Bupleurum stellatum
Pedicularis tuberosa
Stemmatophora brunnealis
Cydia fagiglandana
Aproaerema larseniella
Mesoligia furuncula
Blastobasis glandulella
Cosmia trapezina
Cryphia ochsi
Bostra obsoletalis
Catoptria pinella
Acrobasis advenella
Hypsopygia incarnatalis
Eilema pygmaeola
Clogmia albipunctata
Athetis hospes
Synaphe punctalis
Cryphia pallida
Denticera divisella
Armadillo officinalis
Erebia gorge
Linum alpinum
Festuca valesiaca
Agrostis agrostiflora
Luzula alpinopilosa
Salix foetida
Ricinus communis
Carex sempervirens
Veronica alpina
Hypericum richeri
Cicindela gallica
Attulus longipes
Gnophos obfuscata
Carex foetida
Dactylorhiza traunsteineri
Carex capillaris
Blysmus compressus
Eulithis populata
Tinea basifasciella
Synophropsis lauri
Cynaeda dentalis
Phalonidia contractana
Leucania putrescens
Aristotelia decoratella
Agrotis segetum
Juncus alpinoarticulatus
Leucanthemopsis alpina
Alchemilla alpina
Salix hastata
Heuchera sanguinea
Senecio viscosus
Macaria alternata
Luperina testacea
Plutella xylostella
Eupithecia pusillata
Horisme radicaria
Nemapogon nevadella
Epinotia thapsiana
Agrotis bigramma
Iris oratoria
Noctua comes
Psorosa dahliella
Pempeliella ornatella
Coronella austriaca
Epilobium anagallidifolium
Cardamine resedifolia
Idaea straminata
Pseudoips prasinana
Melampyrum sylvaticum
Viburnum opulus
Alnus incana
Hypericum tetrapterum
Juniperus communis saxatilis
Hyles vespertilio
Thymus praecox polytrichus
Coincya richeri
Hieracium picroides
Alchemilla transiens
Descurainia tanacetifolia
Dryopteris dilatata
Senecio ovatus alpestris
Lonicera caerulea
Rumex arifolius
Rhizomnium punctatum
Euphorbia hirsuta
Sphaeroderma testaceum
Filago lutescens
Lapsana communis
Pseudocleonus grammicus
Prunus serotina
Picea pungens
Cleistogenes serotina
Leucophyllum frutescens
Chasmanthium latifolium
Agapeta zoegana
Euphyia biangulata
Notocelia incarnatana
Endothenia marginana
Pyrausta purpuralis
Mythimna l-album
Anania verbascalis
Xestia c-nigrum
Sporobolus indicus
Spirodela polyrhiza
Dryopteris affinis
Cydia amplana
Symmocoides oxybiella
Larentia malvata
Ancylolomia disparalis
Eilema lutarella
Perizoma bifaciata
Agriphila geniculea
Eupithecia semigraphata
Catoptria falsella
Oxyptilus pilosellae
Nemapogon variatella
Spodoptera exigua
Cadra figulilella
Nycteola columbana
Pyrausta castalis
Agriphila inquinatella
Propiromorpha rhodophana
Acronicta auricoma
Dolicharthria punctalis
Ectomyelois ceratoniae
Epirrhoe galiata
Paracorsia repandalis
Luperina dumerilii
Pteronemobius lineolatus
Prunus lusitanica
Mimachlamys varia
Spicara maena
Jacobaea erucifolia
Palumbina guerinii
Xestia castanea
Polymixis dubia
Atethmia centrago
Mythimna riparia
Xanthorhoe fluctuata
Parascotia nisseni
Eupithecia absinthiata
Carcina quercana
Dryobotodes monochroma
Pyralis regalis
Otiorhynchus meridionalis
Oxytropis helvetica
Saxifraga oppositifolia
Pedicularis kerneri
Armeria alpina
Ranunculus serpens
Cardamine bellidifolia
Carabus fairmairei
Euphrasia minima
Anonconotus occidentalis
Salix serpillifolia
Petrocallis pyrenaica
Veronica bellidioides
Bohemanella frigida
Syrphus torvus
Bombus monticola
Ptychostomum schleicheri
Onobrychis montana
Sisymbrium austriacum
Helleborus viridis
Sideritis hyssopifolia
Moraea mediterranea
Gagea graeca
Anemone hortensis heldreichii
Clypeola jonthlaspi
Phelipanche nana
Crucianella latifolia
Cyperus alternifolius
Ceratostigma plumbaginoides
Tradescantia sillamontana
Eriolarynx australis
Compsoptera opacaria
Podura aquatica
Dolomedes fimbriatus
Nephopterix angustella
Iassus lanio
Heterocerus fenestratus
Scotopteryx peribolata
Eriophorum latifolium
Carex hostiana
Adenostyles leucophylla
Saxifraga moschata
Mustela erminea
Sparganium angustifolium
Alchemilla flabellata
Salix herbacea
Erebia scipio
Luzula spicata
Crepis conyzifolia
Salix daphnoides
Trifolium montanum
Cryptocephalus sulphureus
Thymus longicaulis
Medicago falcata
Ononis cristata
Pyrola rotundifolia
Equisetum variegatum
Colias hyale
Anthoxanthum nitens
Carex davalliana
Eana argentana
Juncus filiformis
Thera variata
Brachyderes incanus
Polydrusus impar
Thera cognata
Philopotamus montanus
Eupithecia icterata
Phaonia angelicae
Selagia spadicella
Colostygia olivata
Hylaea fasciaria
Cerinthe minor
Lathyrus heterophyllus
Carex paniculata
Thlaspi arvense
Nepeta nepetella
Oxytropis halleri velutina
Rhamnus alpina
Hieracium tomentosum
Juniperus sabina
Veronica beccabunga
Triglochin palustris
Centranthus angustifolius
Erucastrum gallicum
Hieracium glaucum
Salix caesia
Carex lepidocarpa
Myricaria germanica
Hedysarum boutignyanum
Astragalus sempervirens
Euphrasia pectinata
Thesium alpinum
Tropidotilla litoralis
Anania hortulata
Idaea seriata
Gypsonoma sociana
Scoparia pyralella
Perizoma flavofasciata
Eupithecia vulgata
Oligia latruncula
Syndemis musculana
Otiorhynchus sulcatus
Phyllobius betulinus
Cosmorhoe ocellata
Hecatera dysodea
Mythimna albipuncta
Mythimna conigera
Catarhoe cuculata
Acroclita subsequana
Eupithecia unedonata
Eublemma amoena
Eupithecia phoeniceata
Udea ferrugalis
Dryobotodes roboris
Calamodes occitanaria
Oxybia transversella
Euxoa temera
Eristalinus aeneus
Juncus arcticus
Woodsia alpina
Luzula lutea
Trifolium thalii
Leontodon crispus
Ranunculus montanus
Astragalus penduliflorus
Thalictrum foetidum
Anonconotus alpinus
Derocrepis rufipes
Alydus calcaratus
Paederus riparius
Limnia unguicornis
Celypha striana
Phragmatobia fuliginosa
Stenodema laevigata
Xanthorhoe ferrugata
Patania ruralis
Notodonta dromedarius
Pelosia muscerda
Euchoeca nebulata
Acleris laterana
Micromus variegatus
Trichoplusia ni
Onobrychis arenaria
Myrrhis odorata
Potentilla frigida
Agriphila tristella
Gentiana bavarica
Sabulina verna
Geum reptans
Helictochloa versicolor
Helictotrichon sedenense
Alchemilla conjuncta
Saxifraga bryoides
Salix laggeri
Pedicularis rostratospicata
Eleocharis mamillata
Tadarida teniotis
Brachymeria tibialis
Hellula undalis
Ammopolia witzenmanni
Mythimna unipuncta
Aporophyla nigra
Griposia aprilina
Trigonophora flammea
Nodaria nodosalis
Agrochola lunosa
Dryobotodes tenebrosa
Acanthovalva inconspicuaria
Depressaria douglasella
Scolopostethus thomsoni
Eudonia angustea
Hydrangea macrophylla
Reduvius personatus
Erigeron blakei
Agaricus arvensis
Begonia semperflorens-cultorum
Leucoagaricus leucothites
Didymium spongiosum
Teucrium botrys
Cerastium tomentosum
Lactarius deliciosus
Lepista personata
Ononis striata
Thaumetopoea wilkinsoni
Silene pinetorum
Umbilicus luteus
Ophrys fuciflora maxima
Atractylis cancellata
Rosularia serrata
Lecokia cretica
Stachys spinulosa
Horvathiolus superbus
Securigera globosa
Bembix oculata
Allium rubrovittatum
Albinaria cretensis
Bromus intermedius
Cuscuta palaestina
Epinephelus marginatus
Caranx crysos
Pterois miles
Erodium chium
Polypogon maritimus
Lotus cytisoides
Medicago truncatula
Daucus guttatus
Anthyllis circinnata
Camponotus gestroi
Asparagus horridus
Clematis cirrhosa
Clitocybe fragrans
Xerocrassa mesostena
Rhodostrophia cretacaria
Tamarix nilotica
Ruta chalepensis
Serapias orientalis orientalis
Albinaria moreletiana
Crepis neglecta
Aristolochia parvifolia
Scorpaena maderensis
Holothuria sanctori
Octopus vulgaris
Bothus podas
Peridroma saucia
Hypsopygia glaucinalis
Chesias legatella
Crocidosema plebejana
Leprocaulon quisquiliare
Rhamnus oleoides
Helichrysum heldreichii
Staehelina petiolata
Centaurea argentea
Allium commutatum
Onosma erecta
Inula candida
Ptilostemon gnaphaloides
Paronychia macrosepala
Solanum nigrum schultesii
Erodium laciniatum
Lotus halophilus
Anthyllis hermanniae
Cochlicella barbara
Messor wasmanni
Anchusa aegyptiaca
Centaurea argentea macrothysana
Gastridium phleoides
Ophidiaster ophidianus
Parupeneus forsskali
Percnon gibbesi
Sedum rubens
Centaurea idaea
Teucrium microphyllum
Tordylium officinale
Eriobotrya japonica
Lotus edulis
Filago cretensis
Medicago monspeliaca
Lysimachia linum-stellatum
Papaver purpureomarginatum
Rumex cristatus
Blaniulus guttulatus
Amphipyra effusa
Ceratophyllum demersum
Aplocera praeformata
Gandaritis pyraliata
Brachylomia viminalis
Mythimna impura
Caradrina aspersa
Clytie illunaris
Diaperis boleti
Callitriche hamulata
Pellia epiphylla
Glyceria notata
Agrostis vinealis
Picea abies
Ranunculus polyanthemos
Juncus acutiflorus
Cryptocephalus sexpustulatus
Arvicola amphibius
Trocdaris verticillatum
Epilobium tetragonum
Polistes austroccidentalis
Campanula scheuchzeri lanceolata
Hartigiola annulipes
Catocala elocata
Chorthippus saulcyi algoaldensis
Mikiola fagi
Rubus idaeus
Mycelis muralis
Maianthemum bifolium
Festuca ovina
Agriphila straminella
Phymatocera aterrima
Carum carvi
Salix purpurea
Sagina procumbens
Epilobium alsinifolium
Prunus laurocerasus
Pedicularis sylvatica sylvatica
Polytrichum commune
Mnium hornum
Carex pilulifera
Cladium mariscus
Pentanema helveticum
Leucanthemum pallens
Larix decidua
Viscum album austriacum
Juncus jacquinii
Doronicum grandiflorum
Cerastium latifolium
Ranunculus glacialis
Galium megalospermum
Trisetum spicatum
Bombus wurflenii
Sagina saginoides
Phyteuma globulariifolium
Hieracium alpinum
Achillea nana
Neogaya simplex
Lotus alpinus
Erigeron uniflorus
Alopecurus gerardii
Carex atrata
Artemisia glacialis
Hornungia alpina
Artemisia umbelliformis
Festuca glauca
Pedicularis rosea
Salix retusa
Oxyria digyna
Trifolium ochroleucon
Carex myosuroides
Anemonoides baldensis
Agrostis rupestris
Carex flacca flacca
Primula marginata
Arenaria biflora
Mitopus glacialis
Thera obeliscata
Culiseta longiareolata
Epirrita dilutata
Carex appropinquata
Tephroseris helenitis helenitis
Lathronympha strigana
Stellaria alsine
Plicaturopsis crispa
Scorzoneroides autumnalis
Hypericum maculatum maculatum
Galium uliginosum
Russula vesca
Amanita ovoidea
Rheubarbariboletus persicolor
Suillellus queletii
Citrus × taitensis
Stachys ocymastrum
Securigera parviflora
Polygonum equisetiforme
Crepis commutata
Cercis siliquastrum
Bauhinia variegata
Picris rhagadioloides
Dimorphotheca fruticosa
Galium graecum
Lonicera japonica
Bougainvillea glabra
Closterotomus krueperi
Medicago coronata
Verbascum arcturus
Polymerus hirtulus
Galeruca ida
Andrachne telephioides
Sedum creticum
Legousia pentagonia
Aira elegans
Clytra novempunctata
Anthemis chia
Salix alba
Styrax officinalis
Asperula pubescens
Drilus creticus
Campanula tubulosa
Ptilostemon stellatus
Scorpiurus muricatus
Juncus capitatus
Monacha syriaca
Bunium ferulaceum
Cauchas fibulella
Idaea fuscovenosa
Idaea humiliata
Aglossa pinguinalis
Opopanax chironium
Cyperus longus
Galium elongatum
Coptosoma scutellatum
Phleum phleoides
Potamogeton crispus
Trochulus hispidus
Marasmius oreades
Clitocybe odora
Clitopilus prunulus
Russula queletii
Sargus bipunctatus
Cneorum tricoccon
Stachys cretica
Cucullia blattariae
Albinaria teres
Staehelina fruticosa
Closterotomus norwegicus
Genista acanthoclada
Convolvulus siculus
Pseudoxerophila bathytera
Platanus orientalis
Uroctea durandi
Xerocrassa siderensis
Cistus creticus
Pimpinella peregrina
Serapias orientalis
Erica manipuliflora
Onosma graeca
Poecilimon cretensis
Vicia cretica
Conistra daubei
Echinops spinosissimus
Plantago weldenii
Anthemis rigida
Myoporum tenuifolium
Pirenella conica
Salicornia perennis
Albinaria praeclara
Phlomis lanata
Salvia fruticosa
Silene behen
Medicago disciformis
Clanoptilus spinipennis
Orobanche crenata
Ophion obscuratus
Eupithecia rosmarinata
Polytoxus sanguineus
Satureja thymbra
Bromus fasciculatus
Lactuca tuberosa
Rubia tenuifolia
Campanula pelviformis
Euthria cornea
Patella rustica
Cymbalaria longipes
Oxychilus superfluus
Oxychilus aegopinoides
Cynara cornigera
Nepeta melissifolia
Aplysia punctata
Phorcus richardi
Hippolais icterina
Closterotomus histrio
Attagenus quadrimaculatus
Cucullia calendulae
Securigera securidaca
Thyene imperialis
Schoenoplectus litoralis
Phoenix theophrasti
Mesembryanthemum nodiflorum
Convolvulus oleifolius
Gnopharmia stevenaria
Euzopherodes lutisignella
Chiasmia aestimaria
Dicrognophos sartata
Juncus heldreichianus
Leucaena leucocephala
Erythrostemon gilliesii
Tropaeolum majus
Columbella rustica
Conomurex persicus
Lamoria anella
Aethes francillana
Crassicornella crassicornella
Keradere lepidella
Monopis laevigella
Nothris verbascella
Eupithecia breviculata
Fissidens taxifolius
Lepista nuda
Sericotrupes niger
Acacia dealbata
Hygrocybe acutoconica
Hypsugo savii
Suillia humilis
Cladonia fimbriata
Trifolium boissieri
Valantia hispida
Trifolium infamia-ponertii
Phytoecia caerulescens
Crupina crupinastrum
Aeonium arboreum
Dictyla humuli
Juniperus turbinata
Helianthemum salicifolium
Venus verrucosa
Beta macrocarpa
Carex distachya
Notobasis syriaca
Phalaris minor
Adonis cretica
Alyssum strigosum
Petrorhagia dubia
Trifolium lucanicum
Plantago cretica
Lagoecia cuminoides
Linum nodiflorum
Biserrula epiglottis
Andropogon distachyos
Holothuria tubulosa
Limaria tuberculata
Tricleocarpa fragilis
Petrosia ficiformis
Trichaptum fuscoviolaceum
Dermacentor marginatus
Amaranthus cruentus
Canis familiaris
Cichorium pumilum
Theligonum cynocrambe
Drimia numidica
Erodium gruinum
Roemeria sicula
Rhagadiolus stellatus
Daucus involucratus
Scandix australis
Aelia acuminata
Phorcus articulatus
Amphicerus bimaculatus
Pinctada radiata
Patella ulyssiponensis
Arca noae
Paguristes streaensis
Myxicola infundibulum
Posidonia oceanica
Bispira viola
Maja crispata
Polititapes aureus
Parasola conopilea
Blattella germanica
Phellinus pomaceus
Kindbergia praelonga
Trichoniscus pusillus
Arion hortensis
Amblystegium serpens
Tortella tortuosa
Bryoerythrophyllum recurvirostrum
Hordelymus europaeus
Parmelina tiliacea
Gentiana angustifolia
Gallus gallus domesticus
Bryum dichotomum
Discomyza incurva
Pinus pinaster
Hylurgus ligniperda
Orthosia gracilis
Taraxacum erythrospermum
Ctenidium molluscum
Epichnopterix plumella
Monopis nigricantella
Lygus pratensis
Fissidens dubius
Squamarina cartilaginea
Succinea putris
Zonitoides nitidus
Porcellio spinicornis
Oenanthe crocata
Muscari armeniacum
Akebia quinata
Narcissus jonquilla
Symphytum orientale
Pelobates cultripes
Cepaea hortensis
Leucojum aestivum
Lepidium hirtum
Sciocoris homalonotus
Pherbellia cinerella
Carex humilis
Tolypella glomerata
Ranunculus monspeliacus
Pimpinella tragium
Festuca christianii-bernardii
Bos taurus
Euphorbia flavicoma flavicoma
Eupeodes latifasciatus
Vicia sativa amphicarpa
Grapholita lunulana
Tenthredo meridiana
Asperula arvensis
Galium tricornutum
Psychoda sigma
Orsillus depressus
Lachnaia paradoxa
Stachys brachyclada
Brassica montana
Polygala myrtifolia
Puffinus mauretanicus
Iberoformica subrufa
Ononis spinosa antiquorum
Lepadogaster candolii
Gobius paganellus
Tripterygion delaisi
Clavelina lepadiformis
Actinia striata
Symphodus melanocercus
Pagrus pagrus
Nephrotoma crocata
Primula intricata
Pilosella lactucella nana
Lysimachia foemina
Centaurea melitensis
Oenanthe silaifolia
Psilurus incurvus
Adonis annua
Xanthogramma dives
Mycterus curculioides
Pistacia × saportae
Cutandia maritima
Tamarix africana
Capsodes gothicus
Cenchrus longisetus
Cicer arietinum
Veronica brachysiphon
Campanula portenschlagiana
Cistus × hybridus
Elasmucha grisea
Echinophora spinosa
Silene conica
Tripidium ravennae
Asparagus maritimus
Cerastoderma glaucum
Flexopecten glaber
Ostrea edulis
Crucianella maritima
Coccinella undecimpunctata
Achillea maritima
Ephedra distachya
Bolinus brandaris
Parapholis filiformis
Arthrocaulon macrostachyum
Salsola soda
Rhinophora lepida
Echinaria capitata
Meta bourneti
Limonia nubeculosa
Porcellio dilatatus
Senecio gallicus
Liophrurillus flavitarsis
Amanita crocea
Ceanothus thyrsiflorus
Ligustrum vulgare
Euphorbia × martini
Geum aleppicum
Kniphofia uvaria
Gaillardia pulchella
Carex morrowii
Campanula poscharskyana
Hymenoxys hoopesii
Coreopsis grandiflora
Linaria maroccana
Pseudofumaria lutea
Cicadetta montana
Cicadetta cantilatrix
Jasione crispa
Sedum alpestre
Athyrium distentifolium
Jasione laevis
Prosopomyia pallida
Tilia tomentosa
Alchemilla arvensis
Tibicina quadrisignata
Symphytum caucasicum
Erysimum odoratum
Cardamine flexuosa
Elasmostethus interstinctus
Arabidopsis cebennensis
Athous subfuscus
Oedemera pthysica
Macrophya alboannulata
Lycogala epidendrum
Draba muralis
Paragus albifrons
Chara globularis
Lemna gibba
Herniaria hirsuta
Danthonia decumbens
Malvaevora timida
Hemipenthes velutina
Rhamnus cathartica
Dianthus virgineus
Vitis riparia
Blatta orientalis
Enoplops scapha
Petunia × atkinsiana
Salvia uliginosa
Koelreuteria paniculata
Turdus torquatus
Androsace delphinensis
Cherleria sedoides
Artemisia genipi
Hymenoloma crispulum
Draba dubia
Rusavskia elegans
Draba fladnizensis
Poa laxa
Gentiana brachyphylla
Euodynerus dantici
Oryctes nasicornis
Cydonia oblonga
Hadena compta
Cuscuta campestris
Eugryllodes pipiens
Allium paniculatum
Oxycarenus lavaterae
Galium maritimum
Clausilia bidentata
Lactifluus piperatus
Amaranthus powellii
Lythrum hyssopifolia
Planuncus vinzi
Deschampsia media
Clytiomya continua
Centaurea jacea timbalii
Paspalum distichum
Euphorbia maculata
Trifolium hybridum
Tytthaspis sedecimpunctata
Gnaphalium uliginosum
Molinia arundinacea
Hieracium laevigatum
Euphorbia stricta
Parapoynx stratiotata
Peritrechus gracilicornis
Catarhoe rubidata
Mythimna pallens
Cyprinus carpio
Cannabis sativa
Buddleja davidii
Alisma plantago-aquatica
Ludwigia palustris
Alopecurus aequalis
Lythrum portula
Glyceria maxima
Poa palustris
Ludwigia hexapetala
Psammophiliella muralis
Lipandra polysperma
Aethusa cynapium
Corrigiola litoralis
Asterias rubens
Psammechinus miliaris
Tritia reticulata
Damasonium polyspermum
Megachile sculpturalis
Lonicera tatarica
Persicaria mitis
Lucilia sericata
Polietes lardarius
Oxalis stricta
Leersia oryzoides
Conocephalus dorsalis
Lygus rugulipennis
Centaurea semidecurrens
Stipa pennata
Bunias orientalis
Phymata crassipes
Tetraneura ulmi
Raphanus sativus
Acer platanoides
Boletus reticulatus
Teesdalia nudicaulis
Cantharellus cibarius
Merodon albifrons
Plantago maritima serpentina
Eumenes mediterraneus
Rhus typhina
Reynoutria × bohemica
Liquidambar styraciflua
Helianthus × laetiflorus
Rubus silvaticus
Morus indica
Hypocassida meridionalis
Phycita roborella
Ephestia woodiella
Ancylis achatana
Lygus gemellatus
Eulithis prunata
Pinalitus cervinus
Lythrum tribracteatum
Eunicella cavolini
