term;Estimate;Std..Error;z.value;Pr...z..;bt_mean;bt_sd;coef_raw;coef;ICinf;ICsup;VIF;res
year;0.125067721809009;0.0677296862956556;1.84657169771996;0.0648092392270215;2015.59041942605;4.26202702063452;1.13322519452845;1.02977945420103;0.998199657448383;1.0623583332069;1.04113463997127;Pleaur_sorting_45_Coefs.csv
year;0.0676968516809636;0.0820271970251168;0.825297634639823;0.409202634402505;2015.59041942605;4.26202702063452;1.07004087821248;1.01601053870384;0.978398871065659;1.05506807630811;1.06866396284426;Pleaur_sorting_custom_Coefs.csv
year;0.180645706803073;0.127679949292694;1.4148322254496;0.157117693197222;2016.05134424904;3.29438980040991;1.19799066415394;1.05636560791102;0.979094070144753;1.13973552859149;1.34089126277226;Pleaur_sorting_customBRETAGNE_Coefs.csv
year;-0.333869088709315;0.244263739992703;-1.36683851937782;0.171675926163669;2015.01417570879;4.52036742386042;0.716147527888089;0.928802795539195;0.835464051554463;1.03256942222269;1.03266099645621;Pleaur_sorting_customCENTRE_Coefs.csv
year;0.341498843152886;0.0559245197996824;6.10642423709868;1.01887966635305e-09;2015.02473122593;4.55714780941142;1.40705496555764;1.07781621268057;1.0522014980322;1.10405449002842;1.01825238858526;Pleaus_sorting_0_Coefs.csv
year;0.170678672525859;0.0550843887951506;3.0984944420566;0.00194506618445503;2015.5914490876;4.26057859697465;1.18610955819306;1.04087319879935;1.0148287625665;1.06758603612971;1.01913165352718;Pleaus_sorting_23_Coefs.csv
year;0.18157170973534;0.0553743408121474;3.27898638741916;0.00104180661155931;2015.59041942605;4.26202702063452;1.19910052080772;1.04352269458503;1.01728507199164;1.07043703293716;1.01946693222903;Pleaus_sorting_45_Coefs.csv
year;0.226443208802012;0.073789943777993;3.06875432082313;0.0021495328219061;2015.59041942605;4.26202702063452;1.25413138418769;1.05456715378502;1.01938231416402;1.09096642779628;1.02806006256327;Pleaus_sorting_custom_Coefs.csv
year;-0.179608897625203;0.119844963871783;-1.49867705594504;0.133957431747876;2016.05134424904;3.29438980040991;0.835596951464792;0.946939924662388;0.881773394929467;1.01692251782141;1.05359126984416;Pleaus_sorting_customBRETAGNE_Coefs.csv
year;0.686135862239199;0.34611808483647;1.98237506879589;0.0474372778104184;2013.43108384458;4.33591732648538;1.98602640725537;1.1714527940639;1.00179058399422;1.3698488193497;1.69179912390188;Pleaus_sorting_customNORMANDIE_Coefs.csv
year;0.250801592437926;0.103705848225762;2.41839391633869;0.0155891904086634;2015.02473122593;4.55714780941142;1.28505509438766;1.0565773537564;1.01048697974622;1.10477000381663;2.31401048427176;Rhifer_sorting_0_Coefs.csv
year;0.229612439098761;0.0970462959761112;2.36600930297517;0.0179809925828395;2015.5914490876;4.26057859697465;1.25811232028615;1.05537094724315;1.00929169161212;1.10355395327375;2.32753411561018;Rhifer_sorting_23_Coefs.csv
year;0.229718416732053;0.097080346493584;2.36627108399572;0.0179682823512292;2015.59041942605;4.26202702063452;1.25824565911762;1.05537786055311;1.00929781167904;1.10356171950153;2.32759350884261;Rhifer_sorting_45_Coefs.csv
year;0.162431525891921;0.112224558791493;1.44737950089614;0.147790663823709;2015.96827450429;4.28047253415115;1.17636776495733;1.03867628704904;0.986651062198005;1.09344475530649;156113.534294741;Rhifer_sorting_custom_Coefs.csv
year;0.105025434484505;0.118436082833649;0.886768896536543;0.375203336559246;2016.30854392298;3.21461690435659;1.11073886106678;1.0332107774036;0.961231782066732;1.11057970664232;5.2709470262567;Rhifer_sorting_customBRETAGNE_Coefs.csv
year;-3.66518307016338;2.38181806735005;-1.53881739348848;0.12384888235092;2014.78776978417;4.80693461341561;0.0255994843529243;0.466508869750049;0.176641495976992;1.23204643592814;18430252.4034883;Rhifer_sorting_customCENTRE_Coefs.csv
year;-0.28065705665612;0.174892368182279;-1.60474158805838;0.108550685508989;2017.56167284277;2.98067654074819;0.755287311826871;0.910138181000585;0.811265016106953;1.02106154224435;19.7444652752221;Rhifer_sorting_customOCCITANIE_Coefs.csv
year;0.292964814795681;0.0984637215401914;2.97535793095223;0.00292646868048402;2015.02473122593;4.55714780941142;1.34039562750795;1.0663982833234;1.02218147458686;1.11252779173554;1.03019914477058;Rhihip_sorting_0_Coefs.csv
year;0.261118509660261;0.0920631304429559;2.83629840093321;0.00456397817924716;2015.5914490876;4.26057859697465;1.29838152707013;1.0632041170561;1.01911636887136;1.10919913471406;1.0280122220422;Rhihip_sorting_23_Coefs.csv
year;0.261133217673979;0.0920959764609096;2.83544653858812;0.00457616734464342;2015.59041942605;4.26202702063452;1.29840062382388;1.06318564181154;1.01909793413088;1.109180649962;1.02813658675469;Rhihip_sorting_45_Coefs.csv
year;0.205658038376085;0.122635383698235;1.67698776791976;0.0935448738146673;2015.96827450429;4.28047253415115;1.22833308938991;1.04921853957818;0.991925516788606;1.10982077299376;3.21573200246711;Rhihip_sorting_custom_Coefs.csv
year;0.141776785830399;0.201702444457738;0.702900682297407;0.482117645928834;2016.30854392298;3.21461690435659;1.15231940580868;1.04509081824421;0.924155484788879;1.18185179480688;5.6355632586303;Rhihip_sorting_customBRETAGNE_Coefs.csv
year;-4.24423462330811;0.719317614380649;-5.90036242468844;3.62703948783129e-09;2014.78776978417;4.80693461341561;0.014346710115449;0.413565260068889;0.308438689511134;0.554522600932248;5488312.74485023;Rhihip_sorting_customCENTRE_Coefs.csv
year;0.282873152292777;1.12605972919933;0.251206170470114;0.801654714153453;2016.69756097561;3.66737760219215;1.32693683224647;1.08018494091172;0.591750552596034;1.97177594757395;13.3526467698348;Rhihip_sorting_customHDF_Coefs.csv
year;0.172748792557173;0.0617176953287497;2.79901560868398;0.00512586595846612;2015.02473122593;4.55714780941142;1.18856749057857;1.03863486112429;1.01142812857716;1.06657343637481;1.01448420925258;Tadten_sorting_0_Coefs.csv
year;0.0557462769039164;0.0599778325357379;0.929448006823185;0.352656958437751;2015.5914490876;4.26057859697465;1.05732938081665;1.01317017612732;0.985597742418747;1.04151395809278;1.01529609812227;Tadten_sorting_23_Coefs.csv
year;0.0523192814113986;0.06015292548829;0.869771187131764;0.38442546033709;2015.59041942605;4.26202702063452;1.05371211950377;1.01235133578598;0.98473112707957;1.04074624929048;1.01547263960872;Tadten_sorting_45_Coefs.csv
year;0.287782667031024;0.16737973866749;1.71933992323123;0.0855524944778617;2015.02473122593;4.55714780941142;1.3334674661854;1.06518632074694;0.991201044686956;1.14469400934171;1.03933315358652;Tadten_sorting_custom_Coefs.csv
year;0.663951662467724;0.486481209911103;1.3648043314747;0.172314557064125;2015.86584425598;3.50940314995229;1.94245310707767;1.20827314644195;0.920809278899697;1.58547924077964;1742.59575247017;Tadten_sorting_customBRETAGNE_Coefs.csv
year;-0.00773018085068027;0.201731373823644;-0.0383191801263303;0.969433198486806;2017.21015366074;3.24834273860163;0.992299620158807;0.997623098641499;0.883292302891362;1.12675254124282;1.11132832675631;Tadten_sorting_customOCCITANIE_Coefs.csv
